TimeStamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
313049.7156,-8982.18,4353.43,12604.71,11492.92,9270.24,10092.88,15058.23,15246.54
313049.7195,-8976.03,4357.82,12603.71,11496.16,9269.52,10095.36,15058.76,15246.58
313049.7235,-8982.37,4351.14,12606.05,11500.55,9271.0,10100.13,15061.9,15250.11
313049.7275,-8982.66,4352.28,12602.76,11497.45,9267.38,10097.12,15058.71,15246.58
313049.7315,-8976.17,4356.62,12597.71,11491.97,9262.52,10092.12,15053.18,15241.53
313049.7355,-8984.38,4346.66,12598.71,11490.39,9262.94,10091.83,15052.65,15241.1
313049.7395,-8989.38,4341.51,12601.95,11491.49,9266.81,10091.97,15055.09,15242.63
313049.7435,-8983.57,4346.42,12602.86,11495.07,9268.14,10093.64,15055.56,15244.63
313049.7475,-8982.99,4352.95,12606.43,11493.87,9272.29,10093.21,15056.95,15246.2
313049.7515,-8995.34,4342.84,12598.8,11486.67,9265.23,10085.92,15050.32,15238.86
313049.7555,-8997.35,4341.13,12590.12,11478.33,9256.79,10078.24,15041.4,15228.89
313049.7595,-8983.09,4352.86,12596.7,11483.15,9263.09,10083.3,15046.03,15234.14
313049.7635,-8988.33,4345.51,12600.09,11484.91,9266.85,10084.73,15048.12,15235.0
313049.7675,-8993.82,4341.75,12588.55,11473.94,9256.08,10075.28,15037.25,15224.32
313049.7715,-8986.52,4347.71,12579.49,11463.93,9246.87,10064.6,15025.81,15214.25
313049.7755,-8989.57,4342.89,12585.64,11465.17,9253.93,10063.6,15029.0,15217.69
313049.7795,-8992.01,4342.03,12583.59,11461.55,9251.79,10061.69,15026.62,15215.54
313049.7834,-8998.82,4337.88,12567.47,11447.96,9236.58,10048.3,15013.03,15201.05
313049.7874,-8998.49,4341.94,12576.3,11453.2,9244.54,10054.35,15020.42,15208.06
313049.7914,-8996.77,4344.7,12583.35,11461.88,9251.79,10063.36,15027.33,15215.35
313049.7954,-9000.97,4341.08,12575.82,11459.88,9245.4,10059.88,15022.42,15210.58
313049.7994,-8995.3,4342.27,12574.58,11458.83,9244.59,10059.41,15020.47,15208.68
313049.8034,-8988.62,4346.37,12575.15,11463.64,9244.25,10063.12,15022.71,15211.87
313049.8074,-8981.09,4352.71,12581.97,11475.56,9250.79,10075.05,15031.24,15220.02
313049.8114,-8976.37,4355.34,12596.56,11489.3,9266.38,10089.35,15046.22,15235.0
313049.8154,-8977.22,4354.24,12604.48,11494.59,9272.77,10095.26,15054.66,15243.1
313049.8194,-8982.13,4351.9,12609.63,11500.41,9276.44,10100.84,15061.05,15248.78
313049.8234,-8979.23,4354.14,12619.78,11508.23,9287.5,10109.57,15070.2,15258.89
313049.8274,-8974.6,4357.43,12618.88,11508.75,9286.17,10109.33,15070.49,15258.7
313049.8314,-8976.27,4353.24,12615.73,11509.52,9281.73,10109.24,15068.01,15256.98
313049.8354,-8974.7,4355.48,12617.16,11513.28,9282.02,10112.86,15069.39,15258.17
313049.8394,-8980.23,4354.38,12617.54,11510.95,9282.02,10112.29,15070.73,15258.46
313049.8434,-8986.81,4346.42,12609.05,11499.55,9273.91,10101.7,15063.38,15250.73
313049.8472,-8987.52,4347.42,12604.52,11499.84,9268.62,10100.7,15060.71,15247.73
313049.8512,-8984.19,4353.67,12603.24,11498.98,9267.47,10098.17,15059.52,15247.01
313049.8552,-8973.89,4363.92,12607.72,11501.08,9272.48,10100.41,15062.95,15250.92
313049.8592,-8968.93,4365.83,12612.39,11505.75,9274.96,10104.94,15066.82,15255.79
313049.8632,-8974.36,4361.34,12614.3,11504.46,9278.68,10103.89,15067.44,15255.6
313049.8672,-8977.27,4360.87,12616.16,11505.56,9281.3,10105.32,15068.29,15255.64
313049.8712,-8975.27,4363.11,12616.35,11503.51,9282.4,10104.32,15066.77,15255.74
313049.8752,-8972.74,4361.82,12617.35,11499.79,9284.07,10100.03,15065.58,15254.4
313049.8792,-8974.6,4360.72,12613.68,11495.31,9281.87,10095.36,15061.62,15249.16
313049.8832,-8978.75,4358.58,12611.1,11491.59,9278.92,10092.4,15058.47,15246.35
313049.8872,-8985.95,4355.34,12604.19,11488.53,9271.34,10089.68,15052.46,15241.34
313049.8912,-8994.44,4345.37,12602.28,11486.44,9269.95,10087.49,15049.36,15237.95
313049.8952,-8987.71,4346.56,12602.57,11485.1,9271.38,10085.73,15048.03,15236.28
313049.8992,-8986.95,4345.37,12594.22,11480.48,9264.14,10080.24,15041.69,15229.37
313049.9032,-8986.9,4345.75,12595.99,11482.62,9265.23,10082.87,15043.78,15231.09
313049.9072,-8994.01,4337.26,12588.79,11476.71,9256.65,10076.57,15036.58,15223.55
313049.9111,-8994.63,4337.36,12584.59,11475.47,9253.5,10076.19,15033.53,15221.41
313049.9151,-8993.72,4341.89,12587.98,11477.66,9256.98,10079.34,15036.35,15224.89
313049.9191,-8995.77,4340.36,12590.08,11478.47,9259.37,10079.77,15037.25,15225.79
313049.9231,-8999.3,4331.97,12582.88,11475.52,9251.5,10075.38,15032.2,15220.74
313049.9271,-8997.35,4335.64,12589.55,11481.95,9259.13,10083.39,15038.54,15227.22
313049.9311,-8997.63,4336.45,12595.32,11485.01,9264.37,10085.35,15042.74,15231.33
313049.9351,-8999.54,4334.12,12595.56,11488.53,9263.99,10088.64,15045.17,15233.57
313049.9391,-8997.3,4337.12,12602.47,11496.45,9269.52,10097.31,15052.27,15239.38
313049.9431,-8995.63,4336.79,12607.96,11500.41,9274.87,10101.03,15057.14,15244.15
313049.9471,-8992.86,4340.74,12617.83,11507.89,9286.55,10108.57,15066.67,15254.79
313049.9511,-8994.39,4340.84,12628.46,11515.33,9297.85,10116.01,15076.54,15264.89
313049.9551,-8990.91,4345.61,12621.21,11512.42,9289.69,10111.38,15070.87,15258.31
313049.9591,-8985.09,4347.18,12616.21,11506.99,9284.74,10106.18,15066.1,15254.45
313049.9631,-8978.65,4349.09,12619.5,11507.94,9286.83,10108.28,15068.72,15257.69
313049.9671,-8977.37,4351.57,12624.31,11510.47,9291.84,10111.29,15073.83,15262.84
313049.9711,-8976.17,4349.71,12629.8,11515.48,9298.28,10115.67,15079.79,15267.33
313049.9749,-8978.46,4349.04,12627.98,11510.18,9296.8,10110.86,15076.64,15264.75
313049.9789,-8978.42,4351.23,12617.49,11498.74,9284.21,10100.03,15065.1,15253.59
313049.9829,-8982.99,4346.61,12610.72,11493.4,9278.58,10093.26,15059.43,15246.82
313049.9869,-8982.71,4345.75,12608.01,11491.49,9275.2,10091.07,15056.33,15243.68
313049.9909,-8987.28,4343.61,12606.15,11494.4,9273.39,10095.22,15056.04,15244.63
313049.9949,-8992.63,4340.22,12605.48,11495.54,9273.86,10096.17,15055.8,15243.53
313049.9989,-8991.67,4341.03,12610.25,11496.55,9281.45,10096.74,15058.42,15246.54
313050.0029,-8997.58,4335.21,12614.87,11501.17,9286.21,10101.99,15063.0,15251.45
313050.0069,-8999.44,4333.26,12616.59,11503.36,9287.55,10103.23,15064.38,15252.31
313050.0109,-8995.68,4333.07,12604.14,11495.78,9273.67,10096.98,15053.89,15241.43
313050.0149,-8998.11,4329.92,12601.04,11498.69,9270.34,10099.32,15054.61,15240.91
313050.0189,-9005.17,4323.77,12604.86,11498.69,9273.48,10100.75,15056.99,15243.2
313050.0229,-9010.55,4317.71,12600.14,11493.45,9268.48,10095.5,15051.03,15238.95
313050.0269,-9012.56,4315.38,12607.77,11500.74,9276.49,10101.7,15057.04,15245.96
313050.0309,-9017.66,4309.85,12618.02,11506.61,9288.22,10106.99,15066.01,15253.64
313050.0349,-9021.0,4304.89,12615.73,11505.51,9285.64,10105.9,15064.38,15251.78
313050.0388,-9021.14,4302.5,12607.67,11500.17,9276.92,10100.89,15058.04,15244.39
313050.0428,-9020.57,4303.27,12608.05,11505.03,9274.58,10107.09,15059.28,15245.11
313050.0468,-9021.81,4305.6,12614.39,11507.18,9283.07,10108.85,15064.15,15252.21
313050.0508,-9020.52,4311.04,12620.45,11506.75,9291.27,10106.18,15068.34,15256.12
313050.0548,-9014.32,4317.43,12623.45,11509.56,9292.89,10108.57,15071.68,15259.36
313050.0588,-9006.02,4326.01,12627.75,11516.05,9296.94,10114.67,15077.93,15264.89
313050.0628,-9003.88,4328.01,12627.08,11513.47,9296.9,10112.95,15076.69,15263.42
313050.0668,-8997.63,4332.4,12625.41,11508.42,9294.8,10108.47,15074.45,15261.7
313050.0708,-8993.58,4335.31,12629.42,11510.99,9299.57,10110.9,15077.31,15265.47
313050.0748,-8989.67,4341.17,12624.74,11508.66,9293.84,10108.33,15073.54,15260.7
313050.0788,-8985.62,4345.32,12621.21,11511.14,9290.08,10111.38,15072.63,15259.94
313050.0828,-8983.42,4349.38,12624.12,11513.14,9293.61,10113.43,15075.97,15263.08
313050.0868,-8984.81,4350.09,12620.93,11503.46,9290.41,10104.42,15069.68,15257.03
313050.0908,-8982.37,4351.52,12608.53,11492.59,9276.15,10093.55,15057.52,15246.68
313050.0948,-8975.36,4355.34,12605.14,11492.21,9271.53,10093.17,15055.09,15244.44
313050.0988,-8984.47,4346.42,12594.37,11481.95,9261.56,10081.86,15044.21,15232.33
313050.1027,-8992.58,4339.98,12595.46,11483.34,9262.71,10082.96,15046.6,15234.38
313050.1067,-8988.62,4345.08,12605.1,11491.16,9273.58,10090.59,15055.56,15243.82
313050.1107,-8985.81,4351.28,12604.29,11490.39,9274.1,10090.02,15054.23,15241.82
313050.1147,-8980.7,4353.67,12600.52,11491.01,9268.57,10091.74,15050.84,15239.62
313050.1187,-8987.05,4342.56,12586.26,11482.43,9254.12,10082.77,15039.16,15227.03
313050.1227,-8989.0,4341.08,12594.61,11488.34,9261.75,10088.11,15046.74,15234.62
313050.1267,-8986.43,4342.22,12606.81,11498.88,9274.96,10099.7,15058.81,15246.11
313050.1307,-8983.57,4343.7,12617.49,11510.56,9286.69,10111.71,15069.58,15257.22
313050.1347,-8995.82,4333.07,12611.68,11509.99,9279.59,10110.24,15066.05,15252.74
313050.1387,-9008.6,4323.72,12604.05,11502.74,9271.19,10101.84,15057.9,15244.91
313050.1427,-9011.27,4321.19,12596.66,11490.06,9264.66,10090.11,15047.65,15234.66
313050.1467,-9002.88,4327.11,12596.99,11491.4,9266.52,10092.4,15048.03,15235.19
313050.1507,-9011.6,4318.19,12594.13,11487.2,9264.52,10087.63,15043.21,15231.75
313050.1547,-9002.78,4327.2,12614.35,11505.89,9285.98,10106.61,15063.34,15251.92
313050.1587,-9002.88,4325.2,12613.25,11508.13,9282.92,10109.09,15063.48,15250.21
313050.1627,-9010.22,4313.8,12606.67,11498.36,9277.06,10100.51,15054.13,15242.01
313050.1665,-9014.7,4310.42,12606.53,11495.16,9276.87,10095.74,15052.7,15240.62
313050.1705,-9010.75,4319.14,12607.48,11494.3,9277.77,10093.59,15053.46,15241.34
313050.1745,-9004.26,4327.77,12615.01,11498.36,9285.59,10097.93,15061.52,15248.68
313050.1785,-8993.39,4331.97,12614.59,11496.69,9285.4,10097.36,15061.05,15249.06
313050.1825,-8996.68,4329.35,12610.63,11487.1,9282.11,10088.35,15055.61,15243.87
313050.1865,-8999.21,4330.92,12607.86,11482.76,9279.73,10082.63,15052.22,15240.72
313050.1905,-9003.59,4325.96,12607.19,11483.0,9277.77,10083.68,15052.99,15240.43
313050.1945,-8999.16,4330.54,12613.06,11488.82,9283.64,10090.16,15060.52,15246.97
313050.1985,-8988.81,4339.12,12622.88,11498.79,9292.79,10099.7,15069.77,15256.65
313050.2025,-8991.91,4336.5,12614.78,11491.78,9284.93,10092.45,15061.9,15250.54
313050.2065,-8994.15,4334.26,12602.14,11481.48,9272.91,10082.96,15050.6,15238.67
313050.2105,-8995.87,4334.4,12600.8,11481.91,9269.67,10082.44,15049.98,15237.48
313050.2145,-8999.87,4331.88,12599.76,11482.1,9267.62,10081.82,15050.22,15238.0
313050.2185,-8996.77,4334.59,12595.27,11478.38,9263.52,10078.15,15045.41,15233.8
313050.2225,-8991.43,4338.41,12592.89,11476.33,9260.08,10077.1,15044.12,15232.28
313050.2265,-8993.96,4337.12,12596.66,11485.39,9264.14,10085.92,15049.32,15238.1
313050.2304,-8998.59,4334.5,12595.7,11486.67,9264.18,10086.25,15049.03,15237.57
313050.2344,-8999.83,4331.73,12595.18,11486.63,9264.47,10084.92,15047.7,15235.0
313050.2384,-9002.69,4329.16,12592.32,11486.82,9260.7,10085.92,15046.79,15233.47
313050.2424,-9003.12,4329.3,12590.84,11486.72,9258.41,10086.59,15044.17,15231.9
313050.2464,-9002.07,4332.83,12594.8,11490.78,9264.42,10091.02,15048.41,15236.14
313050.2504,-9004.55,4328.44,12583.45,11486.48,9252.93,10086.11,15039.87,15228.42
313050.2544,-9003.12,4327.01,12581.02,11486.01,9249.45,10085.06,15037.35,15225.17
313050.2584,-9004.21,4323.96,12578.92,11482.81,9245.59,10082.44,15033.29,15219.83
313050.2624,-9006.98,4320.34,12591.03,11491.49,9259.27,10090.54,15042.12,15229.42
313050.2664,-9008.27,4318.14,12599.18,11497.21,9268.95,10096.03,15050.13,15237.52
313050.2704,-9005.36,4318.52,12603.76,11498.02,9272.77,10098.65,15054.28,15241.0
313050.2744,-9006.93,4320.72,12610.06,11501.17,9279.25,10101.51,15058.81,15245.68
313050.2784,-9010.13,4321.1,12610.63,11501.55,9281.68,10101.37,15058.76,15246.58
313050.2824,-9013.46,4318.71,12603.57,11493.35,9274.63,10094.31,15050.6,15239.34
313050.2864,-9016.56,4315.09,12598.85,11483.1,9271.91,10084.01,15044.31,15232.37
313050.2904,-9011.22,4318.05,12601.19,11482.0,9273.82,10082.91,15045.88,15233.18
313050.2943,-9005.74,4324.1,12606.62,11485.72,9278.25,10085.49,15049.98,15237.52
313050.2983,-9006.17,4323.82,12604.38,11484.1,9276.72,10082.44,15047.41,15235.0
313050.3023,-9012.03,4320.81,12606.53,11483.81,9279.78,10083.49,15050.13,15237.81
313050.3063,-9008.46,4321.58,12599.9,11477.71,9270.96,10077.86,15044.69,15231.85
313050.3103,-9003.97,4326.73,12595.46,11474.94,9267.43,10074.66,15042.55,15229.61
313050.3143,-9000.73,4330.73,12599.37,11473.85,9272.24,10073.81,15045.69,15232.09
313050.3183,-9002.21,4332.21,12599.61,11477.71,9270.24,10078.43,15046.88,15232.76
313050.3223,-9013.46,4321.34,12593.46,11473.66,9265.57,10074.9,15041.31,15228.23
313050.3263,-9001.3,4331.21,12597.18,11483.38,9267.19,10083.58,15047.03,15233.47
313050.3303,-8994.68,4334.5,12594.56,11484.48,9264.85,10085.63,15046.17,15234.14
313050.3343,-8999.06,4330.54,12594.42,11489.15,9263.56,10090.88,15047.6,15234.62
313050.3383,-9002.31,4329.68,12599.14,11499.64,9268.33,10099.65,15053.18,15240.62
313050.3423,-9003.69,4329.92,12596.66,11499.45,9264.28,10099.03,15051.89,15238.81
313050.3463,-8995.15,4339.5,12597.23,11501.27,9264.95,10101.56,15053.32,15241.0
313050.3503,-8996.11,4339.36,12594.89,11500.07,9260.94,10100.7,15050.08,15237.52
313050.3543,-8996.3,4338.26,12590.12,11499.17,9254.55,10100.03,15046.31,15234.42
313050.3581,-8991.19,4339.5,12592.36,11500.5,9257.75,10100.18,15048.74,15236.47
313050.3621,-8996.25,4338.46,12598.71,11502.74,9265.71,10102.23,15053.13,15241.29
313050.3661,-8996.11,4340.79,12611.77,11511.85,9280.49,10111.71,15063.57,15250.83
313050.3701,-9001.83,4334.16,12612.49,11510.66,9280.83,10111.24,15063.72,15250.49
313050.3741,-9005.26,4330.16,12606.96,11505.22,9274.67,10105.61,15059.14,15245.01
313050.3781,-9002.26,4333.83,12606.53,11499.64,9275.53,10101.03,15056.18,15242.82
313050.3821,-9002.59,4332.45,12611.58,11496.93,9282.88,10098.22,15057.85,15245.11
313050.3861,-9010.84,4323.48,12614.11,11497.07,9286.64,10098.32,15059.43,15247.06
313050.3901,-9010.27,4325.34,12614.87,11501.93,9285.78,10104.47,15061.57,15249.21
313050.3941,-9009.93,4326.15,12607.39,11496.35,9277.34,10097.65,15054.7,15241.34
313050.3981,-9006.74,4326.34,12599.23,11487.34,9269.67,10088.64,15046.5,15233.61
313050.4021,-9001.11,4329.97,12607.15,11495.5,9278.35,10096.88,15055.09,15241.29
313050.4061,-9007.74,4325.06,12605.53,11494.11,9276.01,10096.12,15053.42,15239.43
313050.4101,-9008.22,4323.44,12603.33,11492.16,9273.96,10093.83,15050.99,15237.81
313050.4141,-9004.64,4330.83,12603.33,11494.54,9274.72,10096.07,15052.32,15239.38
313050.4181,-9001.92,4334.74,12606.77,11496.59,9278.2,10096.69,15055.61,15241.91
313050.422,-9005.21,4333.69,12607.29,11495.26,9280.68,10096.12,15056.8,15243.63
313050.426,-9009.27,4332.64,12603.9,11493.11,9276.58,10093.4,15054.28,15242.82
313050.43,-9005.88,4334.26,12595.7,11484.53,9268.28,10085.01,15044.5,15233.61
313050.434,-8995.77,4341.13,12584.21,11476.66,9255.55,10078.15,15034.3,15222.31
313050.438,-8998.68,4338.6,12585.55,11483.86,9253.5,10085.54,15038.68,15226.08
313050.442,-9013.13,4325.15,12580.44,11484.67,9248.07,10085.73,15034.77,15221.17
313050.446,-9018.71,4321.15,12577.25,11479.52,9245.35,10079.81,15030.77,15218.21
313050.45,-9013.13,4324.48,12578.92,11478.43,9247.83,10077.67,15032.1,15218.69
313050.454,-9003.97,4335.31,12585.83,11484.67,9254.12,10083.96,15039.59,15226.13
313050.458,-9006.22,4338.03,12586.55,11483.58,9255.55,10083.39,15039.54,15226.8
313050.462,-9003.21,4341.89,12591.17,11492.06,9259.61,10091.97,15045.07,15233.61
313050.466,-8996.82,4344.75,12598.9,11496.26,9264.99,10095.31,15050.46,15238.81
313050.47,-8982.75,4356.05,12592.03,11490.39,9258.75,10090.11,15044.21,15231.75
313050.474,-8972.5,4362.06,12597.28,11495.07,9264.61,10095.26,15048.98,15235.81
313050.478,-8977.6,4356.86,12607.81,11503.51,9275.25,10104.04,15058.95,15245.73
313050.482,-8986.95,4345.7,12609.67,11504.08,9276.87,10105.09,15060.38,15247.01
313050.4858,-8983.8,4345.47,12616.06,11511.85,9284.21,10112.1,15066.53,15253.5
313050.4898,-8989.43,4338.88,12619.21,11515.19,9287.93,10115.39,15070.44,15258.46
313050.4938,-8998.44,4335.31,12624.89,11517.19,9295.99,10117.1,15074.87,15264.23
313050.4978,-9005.12,4332.73,12622.69,11514.62,9293.65,10115.96,15071.63,15260.36
313050.5018,-9004.26,4334.88,12617.83,11510.33,9288.65,10111.62,15066.53,15252.88
313050.5058,-9003.4,4335.02,12619.21,11506.65,9291.22,10107.23,15065.34,15252.74
313050.5098,-9002.5,4335.55,12617.49,11505.51,9289.89,10107.04,15064.43,15253.12
313050.5138,-9011.37,4326.49,12613.58,11500.26,9286.79,10101.41,15060.09,15246.97
313050.5178,-9008.65,4326.87,12616.21,11501.41,9289.79,10102.23,15061.62,15249.44
313050.5218,-9006.36,4331.02,12622.41,11504.32,9297.47,10105.8,15066.05,15256.36
313050.5258,-9014.8,4325.44,12621.26,11504.41,9295.32,10105.94,15066.43,15254.69
313050.5298,-9009.89,4325.3,12611.82,11497.4,9285.16,10097.41,15058.33,15246.44
313050.5338,-9001.16,4329.11,12600.61,11486.82,9273.24,10086.11,15048.17,15235.86
313050.5378,-9000.3,4331.4,12603.14,11489.15,9275.25,10089.68,15050.65,15239.05
313050.5418,-8999.35,4333.5,12607.62,11497.88,9280.06,10098.03,15059.0,15245.39
313050.5458,-8998.59,4335.21,12606.77,11499.22,9277.77,10099.22,15058.71,15243.82
313050.5497,-8990.34,4342.27,12603.43,11496.45,9273.48,10096.27,15055.04,15240.91
313050.5537,-8977.51,4354.81,12605.95,11504.56,9274.53,10103.18,15058.71,15245.63
313050.5577,-8975.6,4356.0,12610.68,11510.28,9279.44,10109.38,15063.72,15251.07
313050.5617,-8973.6,4359.15,12619.07,11517.76,9287.22,10118.29,15072.16,15260.79
313050.5657,-8969.07,4364.54,12615.83,11512.85,9284.07,10113.86,15069.68,15258.22
313050.5697,-8969.59,4364.44,12617.35,11511.04,9285.88,10112.1,15070.01,15257.98
313050.5737,-8973.41,4357.15,12620.55,11514.95,9288.5,10115.2,15073.59,15261.56
313050.5777,-8969.83,4360.29,12626.27,11518.77,9293.89,10117.53,15078.83,15267.33
313050.5817,-8965.3,4365.21,12630.61,11519.96,9297.28,10119.53,15081.55,15270.47
313050.5857,-8970.02,4359.15,12614.63,11506.99,9281.68,10107.8,15066.67,15256.55
313050.5897,-8963.44,4364.78,12620.07,11510.61,9287.41,10111.57,15071.97,15260.6
313050.5937,-8970.02,4361.96,12612.77,11504.99,9279.16,10104.13,15065.19,15252.16
313050.5977,-8978.89,4354.24,12604.86,11497.88,9273.43,10097.5,15056.56,15245.49
313050.6017,-8975.84,4355.96,12608.24,11500.55,9277.39,10100.84,15059.9,15248.92
313050.6057,-8976.6,4357.67,12611.82,11500.98,9281.87,10101.8,15063.34,15251.07
313050.6097,-8973.27,4364.44,12615.49,11503.13,9284.31,10104.09,15064.53,15252.4
313050.6136,-8976.79,4359.44,12605.38,11496.93,9275.68,10097.22,15055.56,15243.48
313050.6176,-8986.76,4348.09,12603.57,11495.4,9275.63,10095.17,15051.89,15240.77
313050.6216,-8994.44,4339.36,12598.37,11490.16,9270.14,10090.88,15046.5,15234.66
313050.6256,-8996.63,4336.55,12598.18,11488.82,9270.72,10088.78,15044.98,15233.42
313050.6296,-9006.31,4324.68,12589.12,11480.48,9262.52,10080.67,15036.78,15224.41
313050.6336,-9012.89,4317.47,12586.02,11478.23,9258.46,10077.81,15033.39,15221.45
313050.6376,-9010.65,4320.43,12589.03,11479.33,9262.71,10078.91,15035.92,15223.55
313050.6416,-9010.08,4321.29,12598.42,11486.58,9273.1,10086.01,15044.69,15232.14
313050.6456,-9004.26,4328.73,12602.47,11491.63,9276.01,10092.07,15050.22,15238.0
313050.6496,-8993.48,4340.22,12611.63,11503.89,9284.93,10103.42,15060.28,15248.59
313050.6536,-9000.25,4332.02,12608.72,11502.79,9280.97,10101.84,15056.56,15245.58
313050.6576,-9005.26,4326.25,12597.47,11494.88,9269.57,10094.17,15048.7,15238.14
313050.6616,-9006.02,4326.49,12597.94,11495.5,9270.38,10096.5,15049.75,15237.48
313050.6656,-8998.73,4340.08,12614.92,11512.19,9287.84,10112.33,15067.01,15254.21
313050.6696,-9005.17,4333.21,12608.67,11509.47,9279.01,10108.71,15061.71,15248.21
313050.6736,-8999.16,4334.02,12593.94,11500.17,9262.61,10100.03,15050.13,15237.19
313050.6774,-8985.57,4344.75,12605.38,11508.32,9275.29,10108.71,15060.33,15248.01
313050.6814,-8983.42,4346.32,12609.86,11509.9,9278.92,10109.95,15062.95,15251.69
313050.6854,-8980.42,4347.61,12607.39,11504.6,9276.63,10104.09,15058.95,15248.25
313050.6894,-8974.03,4353.71,12615.25,11506.8,9284.78,10107.28,15066.63,15255.74
313050.6934,-8965.3,4359.63,12618.02,11508.47,9288.69,10109.62,15070.15,15258.36
313050.6974,-8961.82,4363.44,12627.89,11511.57,9297.52,10110.52,15076.73,15263.99
313050.7014,-8964.49,4364.68,12626.22,11507.66,9294.46,10107.8,15074.64,15262.46
313050.7054,-8962.01,4369.02,12626.84,11508.18,9296.8,10108.38,15076.4,15263.94
313050.7094,-8965.06,4366.21,12622.36,11502.27,9291.13,10101.8,15070.87,15258.79
313050.7134,-8972.5,4359.25,12616.97,11497.93,9285.59,10098.27,15065.58,15254.12
313050.7174,-8975.7,4357.67,12620.93,11499.45,9290.41,10099.94,15067.82,15255.26
313050.7214,-8977.32,4357.62,12625.46,11504.27,9297.9,10104.13,15072.3,15259.7
313050.7254,-8975.79,4356.0,12625.84,11505.03,9299.47,10105.04,15072.44,15260.08
313050.7294,-8968.78,4361.73,12630.42,11512.47,9304.0,10112.14,15077.31,15265.13
313050.7334,-8978.65,4352.67,12625.74,11512.09,9298.52,10111.48,15072.63,15260.89
313050.7374,-8980.56,4352.47,12626.12,11511.95,9298.95,10111.0,15072.01,15259.89
313050.7413,-8987.52,4345.47,12618.69,11506.8,9291.27,10106.33,15065.58,15253.74
313050.7453,-8998.25,4334.35,12610.34,11502.6,9282.4,10102.23,15059.66,15246.63
313050.7493,-8997.44,4337.5,12615.68,11510.9,9287.88,10109.47,15065.91,15252.5
313050.7533,-8995.01,4339.12,12622.21,11516.72,9293.94,10115.2,15071.92,15259.41
313050.7573,-8991.72,4344.61,12635.52,11529.4,9308.48,10127.69,15085.32,15274.91
313050.7613,-8990.72,4350.23,12645.87,11538.22,9318.31,10137.65,15095.76,15283.73
313050.7653,-8990.15,4354.48,12642.39,11538.22,9314.54,10137.65,15094.04,15280.73
313050.7693,-8998.68,4345.51,12624.65,11521.63,9295.85,10121.16,15077.31,15264.32
313050.7733,-8999.63,4342.37,12619.97,11516.62,9291.17,10115.43,15072.06,15259.74
313050.7773,-9002.64,4336.17,12620.64,11514.62,9291.84,10114.81,15072.01,15259.55
313050.7813,-9006.55,4331.78,12617.21,11508.23,9287.84,10108.0,15066.58,15254.83
313050.7853,-8993.82,4346.8,12625.08,11517.57,9294.89,10116.29,15075.11,15263.46
313050.7893,-8987.95,4353.29,12623.6,11514.47,9293.99,10113.62,15074.78,15262.37
313050.7933,-8986.81,4354.91,12622.31,11513.62,9293.75,10112.48,15075.3,15262.41
313050.7973,-8998.11,4344.37,12613.35,11504.51,9284.97,10103.94,15066.67,15254.26
313050.8013,-8996.06,4347.75,12607.05,11491.92,9277.82,10092.5,15059.28,15246.35
313050.8052,-8983.52,4359.91,12603.28,11486.2,9273.24,10086.01,15054.66,15242.48
313050.8092,-8974.03,4367.4,12601.28,11484.15,9269.29,10083.72,15051.94,15239.43
313050.8132,-8974.65,4366.49,12597.28,11477.61,9265.85,10077.53,15046.84,15236.05
313050.8172,-8974.08,4367.88,12592.51,11469.32,9262.28,10069.42,15040.16,15228.89
313050.8212,-8973.31,4369.97,12593.41,11468.6,9264.14,10068.7,15040.83,15228.13
313050.8252,-8977.65,4365.68,12599.42,11475.04,9268.62,10076.05,15046.98,15232.76
313050.8292,-8983.33,4362.58,12609.29,11488.34,9279.3,10089.3,15056.04,15243.15
313050.8332,-8988.86,4357.62,12609.63,11493.97,9280.78,10094.5,15057.28,15244.87
313050.8372,-8988.81,4352.62,12604.91,11488.39,9276.63,10088.54,15051.41,15238.48
313050.8412,-8984.52,4354.91,12608.1,11493.45,9279.49,10093.07,15054.9,15242.1
313050.8452,-8990.96,4349.23,12613.73,11499.5,9285.4,10099.94,15060.28,15247.35
313050.8492,-8992.96,4347.28,12621.93,11511.99,9294.03,10112.38,15070.49,15257.65
313050.8532,-9009.79,4329.01,12618.69,11509.09,9290.74,10110.09,15066.53,15253.93
313050.8572,-9012.8,4328.87,12617.26,11510.52,9289.65,10110.71,15065.39,15252.97
313050.8612,-9012.56,4332.45,12612.06,11507.42,9284.21,10108.14,15061.81,15248.73
313050.8652,-9004.69,4344.13,12626.46,11521.34,9299.47,10122.68,15077.21,15263.94
313050.869,-9001.16,4348.56,12634.8,11530.88,9306.81,10132.5,15085.17,15273.14
313050.873,-9006.02,4342.6,12623.12,11523.2,9294.8,10123.16,15075.4,15263.46
313050.877,-8999.06,4347.99,12627.03,11523.92,9299.04,10123.4,15078.26,15266.04
313050.881,-8991.34,4349.42,12631.42,11527.92,9302.57,10127.64,15083.41,15271.09
313050.885,-8993.25,4346.66,12631.18,11529.64,9301.09,10129.98,15083.46,15271.62
313050.889,-8997.06,4347.23,12623.65,11518.81,9294.61,10119.63,15074.68,15262.61
313050.893,-8993.63,4354.57,12622.45,11516.38,9293.75,10115.82,15075.07,15261.03
313050.897,-8997.06,4351.95,12623.93,11516.38,9294.8,10115.15,15075.35,15263.23
