TimeStamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
313194.5095,-9553.86,3633.64,12646.68,11841.35,9401.42,10533.86,15344.57,15561.53
313194.5135,-9550.0,3635.36,12649.11,11847.5,9403.66,10539.58,15348.01,15564.49
313194.5175,-9549.19,3634.41,12651.4,11849.31,9406.09,10542.06,15349.96,15566.06
313194.5215,-9545.85,3636.5,12648.3,11845.3,9403.04,10538.63,15346.34,15563.2
313194.5255,-9547.52,3636.41,12643.86,11836.72,9399.94,10530.52,15340.19,15557.2
313194.5295,-9547.23,3638.46,12651.25,11844.59,9407.38,10538.05,15346.77,15564.25
313194.5335,-9541.8,3641.8,12657.21,11849.69,9412.91,10544.11,15353.25,15571.02
313194.5375,-9546.61,3636.03,12639.95,11832.19,9396.94,10525.56,15337.66,15554.81
313194.5415,-9546.61,3638.65,12636.0,11835.05,9391.69,10528.57,15336.28,15553.76
313194.5455,-9543.23,3645.09,12639.71,11836.77,9395.36,10529.81,15338.95,15556.67
313194.5495,-9544.85,3644.04,12638.52,11833.57,9394.03,10525.66,15337.42,15555.1
313194.5533,-9546.85,3642.94,12643.34,11836.63,9398.18,10529.9,15340.04,15559.72
313194.5573,-9552.38,3636.31,12633.71,11829.52,9388.02,10523.23,15332.18,15550.38
313194.5613,-9552.0,3633.21,12629.56,11827.04,9384.3,10520.75,15328.89,15545.8
313194.5653,-9549.71,3634.36,12637.04,11833.76,9392.26,10528.14,15334.99,15553.19
313194.5693,-9547.14,3638.32,12645.1,11844.68,9399.61,10538.77,15342.95,15561.39
313194.5733,-9547.38,3639.22,12638.0,11830.05,9394.46,10524.8,15333.51,15552.09
313194.5773,-9548.95,3636.27,12640.38,11829.04,9399.75,10523.7,15335.85,15554.48
313194.5813,-9546.95,3637.12,12646.72,11837.1,9405.28,10530.43,15343.0,15561.01
313194.5853,-9546.04,3637.79,12647.06,11837.67,9402.94,10531.52,15342.05,15558.96
313194.5893,-9544.71,3638.51,12649.16,11837.67,9406.23,10530.81,15343.1,15560.34
313194.5933,-9552.1,3631.88,12641.48,11828.66,9399.46,10522.03,15336.56,15553.71
313194.5973,-9558.06,3626.54,12637.62,11829.28,9394.6,10522.46,15334.94,15551.19
313194.6013,-9555.39,3629.54,12645.77,11833.81,9403.13,10527.66,15340.57,15557.86
313194.6053,-9557.92,3627.16,12645.34,11837.63,9402.28,10531.62,15341.47,15559.15
313194.6093,-9562.02,3621.24,12649.92,11837.77,9407.19,10530.62,15344.53,15562.15
313194.6133,-9562.3,3626.54,12654.74,11843.4,9410.05,10536.15,15349.44,15567.16
313194.6172,-9566.79,3626.97,12653.26,11843.25,9409.62,10536.86,15349.53,15567.35
313194.6212,-9560.82,3629.45,12650.16,11845.92,9404.95,10540.39,15348.63,15567.59
313194.6252,-9556.29,3633.45,12641.1,11840.01,9394.65,10533.76,15340.38,15558.86
313194.6292,-9551.14,3639.08,12643.53,11837.63,9399.84,10530.28,15340.71,15559.25
313194.6332,-9551.96,3637.6,12647.82,11846.45,9403.8,10539.91,15347.1,15565.92
313194.6372,-9546.28,3642.23,12656.64,11856.13,9411.53,10549.36,15356.02,15573.46
313194.6412,-9548.62,3637.6,12644.34,11840.96,9397.94,10533.67,15343.1,15559.72
313194.6452,-9551.62,3633.07,12646.96,11847.21,9403.23,10540.44,15346.2,15564.63
313194.6492,-9552.53,3631.35,12644.2,11843.87,9399.61,10537.91,15342.14,15560.68
313194.6532,-9553.39,3631.35,12641.91,11837.72,9396.7,10530.23,15339.33,15556.77
313194.6572,-9553.0,3635.45,12644.58,11833.57,9401.89,10527.04,15339.81,15557.58
313194.6612,-9551.0,3638.94,12656.36,11843.73,9413.48,10538.2,15350.15,15568.69
313194.6652,-9551.81,3637.17,12657.83,11842.4,9416.25,10536.05,15350.63,15568.69
313194.6692,-9548.14,3639.51,12663.94,11847.64,9422.54,10541.73,15357.02,15574.5
313194.6732,-9550.43,3637.7,12655.93,11845.49,9412.72,10539.72,15352.01,15569.07
313194.6772,-9555.67,3634.5,12651.64,11842.01,9408.33,10535.19,15347.48,15565.73
313194.681,-9554.43,3632.74,12657.83,11846.02,9414.48,10539.91,15353.4,15570.69
313194.685,-9546.47,3635.84,12666.89,11853.03,9423.07,10546.88,15362.07,15578.94
313194.689,-9547.09,3634.21,12661.17,11849.64,9418.54,10542.92,15356.78,15573.31
313194.693,-9552.1,3632.93,12660.31,11848.12,9416.87,10542.35,15355.54,15573.46
313194.697,-9552.34,3632.16,12655.93,11847.12,9412.67,10540.2,15353.4,15571.26
313194.701,-9549.57,3637.65,12657.41,11850.26,9412.77,10542.97,15354.44,15571.41
313194.705,-9552.67,3634.45,12653.4,11848.17,9409.86,10542.44,15352.16,15567.35
313194.709,-9555.96,3632.93,12651.73,11844.35,9408.62,10537.67,15349.58,15565.11
313194.713,-9558.15,3634.5,12648.97,11847.5,9404.95,10540.49,15348.96,15565.35
313194.717,-9554.24,3635.26,12647.06,11848.88,9399.94,10541.87,15347.24,15563.68
313194.721,-9549.14,3637.79,12645.77,11843.11,9399.46,10535.53,15344.1,15561.73
313194.725,-9551.72,3634.79,12638.71,11832.0,9393.84,10524.8,15335.7,15553.67
313194.729,-9551.29,3631.16,12644.15,11836.01,9401.56,10528.95,15341.09,15558.1
313194.733,-9546.04,3634.02,12643.91,11839.68,9399.22,10533.29,15341.71,15559.2
313194.737,-9550.14,3630.97,12641.81,11836.53,9398.32,10530.47,15338.9,15556.67
313194.741,-9555.1,3626.59,12626.22,11816.55,9383.58,10508.68,15322.73,15539.84
313194.7449,-9554.01,3629.3,12638.05,11829.28,9393.88,10521.7,15332.99,15551.04
313194.7489,-9553.48,3630.45,12642.91,11830.38,9399.7,10524.32,15337.28,15555.0
313194.7529,-9552.77,3632.26,12649.01,11834.86,9406.71,10528.76,15342.86,15561.63
313194.7569,-9554.48,3630.78,12651.16,11843.21,9407.86,10537.82,15347.63,15565.83
313194.7609,-9554.96,3629.59,12650.16,11837.29,9406.62,10531.24,15345.15,15562.39
313194.7649,-9553.1,3631.74,12645.91,11838.15,9401.7,10531.33,15343.91,15560.82
313194.7689,-9550.52,3634.69,12652.92,11843.73,9408.19,10536.58,15349.87,15567.5
313194.7729,-9549.91,3635.84,12652.83,11839.72,9410.29,10531.86,15347.72,15565.83
313194.7769,-9552.34,3632.45,12654.83,11840.39,9413.86,10533.81,15350.2,15568.12
313194.7809,-9548.28,3637.51,12660.03,11847.88,9417.44,10541.82,15355.92,15574.79
313194.7849,-9539.99,3646.18,12668.09,11860.75,9425.45,10554.22,15367.08,15584.09
313194.7889,-9537.41,3645.42,12665.8,11855.75,9421.3,10549.59,15363.5,15579.85
313194.7929,-9536.27,3648.09,12672.95,11854.7,9429.36,10548.4,15365.75,15583.18
313194.7969,-9541.8,3641.8,12659.79,11846.93,9417.92,10540.06,15356.02,15572.65
313194.8009,-9547.76,3636.6,12655.31,11852.41,9411.62,10546.78,15353.16,15571.17
313194.8049,-9550.62,3638.17,12645.53,11835.86,9401.37,10530.52,15340.04,15558.48
313194.8089,-9551.53,3635.69,12633.61,11828.14,9388.35,10521.51,15331.65,15549.61
313194.8129,-9553.15,3635.12,12623.12,11819.32,9377.05,10512.4,15320.97,15539.36
313194.8169,-9555.63,3634.83,12617.68,11810.02,9372.19,10503.58,15315.01,15532.73
313194.8209,-9551.14,3635.31,12633.95,11820.99,9391.17,10515.36,15329.41,15546.28
313194.8249,-9548.9,3634.74,12635.09,11826.56,9391.45,10520.41,15332.18,15549.14
313194.8289,-9551.38,3634.21,12620.36,11817.65,9375.0,10510.45,15319.02,15535.45
313194.8329,-9556.44,3635.31,12634.33,11828.47,9390.16,10522.94,15331.99,15548.9
313194.8369,-9556.96,3637.27,12644.2,11839.44,9399.08,10532.86,15341.86,15558.1
313194.8409,-9552.43,3639.75,12649.82,11839.58,9406.0,10533.86,15344.67,15561.53
313194.8449,-9548.86,3642.61,12656.4,11841.44,9412.62,10535.91,15350.06,15567.78
313194.8489,-9550.29,3639.84,12650.4,11840.25,9405.76,10534.24,15347.05,15564.3
313194.8529,-9548.76,3640.84,12654.26,11842.35,9411.1,10534.91,15349.34,15567.02
313194.8569,-9554.48,3640.37,12654.88,11839.15,9412.91,10532.81,15348.44,15566.49
313194.8609,-9557.11,3632.64,12650.44,11841.06,9406.81,10535.77,15347.34,15565.64
313194.8649,-9554.67,3632.64,12653.92,11843.68,9410.0,10538.01,15350.34,15568.21
313194.8689,-9552.43,3635.93,12655.07,11845.64,9411.72,10539.29,15351.2,15568.97
313194.8726,-9550.0,3638.7,12661.51,11849.69,9418.35,10543.92,15356.3,15574.84
313194.8766,-9546.38,3642.56,12672.38,11865.81,9428.93,10559.51,15368.99,15587.57
313194.8806,-9551.14,3638.08,12659.22,11842.49,9418.35,10536.62,15351.82,15571.6
313194.8846,-9549.24,3642.27,12655.69,11841.06,9414.15,10535.81,15350.15,15568.97
313194.8886,-9552.19,3642.7,12653.5,11847.16,9410.67,10540.53,15350.82,15568.4
313194.8926,-9558.49,3633.45,12629.32,11819.51,9385.49,10512.16,15325.5,15543.89
313194.8966,-9550.05,3640.51,12640.72,11830.71,9397.65,10523.42,15337.23,15555.1
313194.9006,-9550.38,3636.22,12640.67,11839.2,9397.08,10531.47,15341.19,15558.77
313194.9046,-9553.77,3631.74,12634.9,11830.81,9390.74,10523.27,15333.51,15551.62
313194.9086,-9551.38,3639.36,12635.85,11825.32,9393.69,10519.17,15331.75,15549.47
313194.9126,-9548.47,3643.42,12642.43,11826.37,9400.75,10520.08,15336.94,15555.05
313194.9166,-9544.76,3644.66,12639.33,11827.8,9395.65,10521.08,15334.13,15553.29
313194.9206,-9541.51,3644.04,12640.19,11831.67,9396.51,10525.75,15335.08,15553.38
313194.9246,-9536.98,3648.23,12649.63,11840.06,9408.05,10534.38,15344.0,15562.49
313194.9286,-9535.74,3649.04,12648.97,11836.34,9406.33,10530.23,15342.62,15560.77
313194.9326,-9535.93,3648.0,12652.54,11840.68,9410.0,10535.43,15346.39,15564.16
313194.9365,-9534.31,3648.38,12653.16,11842.87,9410.38,10537.67,15346.82,15565.54
313194.9405,-9530.4,3651.76,12656.07,11845.02,9412.96,10538.48,15350.63,15568.31
313194.9445,-9531.31,3649.66,12656.36,11841.49,9413.39,10535.15,15349.49,15567.5
313194.9485,-9532.07,3648.66,12658.88,11843.64,9417.25,10538.39,15351.92,15570.07
313194.9525,-9531.12,3650.38,12668.99,11854.22,9427.21,10548.16,15361.26,15579.85
313194.9565,-9536.41,3649.28,12658.74,11851.22,9414.77,10544.54,15355.54,15573.17
313194.9605,-9536.84,3643.66,12661.36,11850.88,9418.63,10542.92,15357.93,15575.7
313194.9645,-9529.88,3644.18,12665.18,11853.17,9421.02,10545.21,15360.4,15577.84
313194.9685,-9529.69,3644.51,12661.36,11849.74,9416.82,10543.44,15357.11,15574.93
313194.9725,-9528.59,3645.95,12669.18,11852.79,9425.5,10545.87,15362.79,15580.94
313194.9765,-9533.22,3644.28,12660.17,11845.07,9415.53,10538.25,15353.35,15571.88
313194.9805,-9532.69,3649.86,12653.54,11841.44,9409.67,10534.19,15349.15,15567.02
313194.9845,-9535.36,3647.76,12653.4,11839.01,9412.1,10533.0,15348.15,15566.54
313194.9885,-9537.89,3645.37,12646.34,11835.48,9402.28,10528.85,15340.38,15559.39
313194.9925,-9535.7,3647.57,12645.72,11838.15,9402.04,10530.66,15340.9,15559.06
313194.9965,-9537.65,3646.33,12649.92,11841.82,9406.09,10535.19,15345.24,15562.06
313195.0004,-9540.89,3641.65,12645.06,11835.24,9399.51,10529.95,15339.19,15556.34
313195.0044,-9540.8,3639.22,12645.87,11835.15,9402.04,10528.28,15339.28,15557.58
313195.0084,-9541.42,3637.17,12641.34,11828.57,9399.8,10521.32,15334.85,15553.95
313195.0124,-9531.79,3643.56,12652.73,11835.86,9411.05,10528.76,15343.72,15562.92
313195.0164,-9532.45,3640.75,12653.21,11844.78,9410.76,10536.58,15346.43,15565.21
313195.0204,-9530.4,3643.42,12658.74,11860.32,9415.2,10553.74,15356.4,15574.79
313195.0244,-9531.31,3641.42,12655.69,11846.02,9412.96,10539.15,15348.82,15567.97
313195.0284,-9528.07,3645.8,12662.22,11850.22,9419.73,10542.82,15355.78,15574.12
313195.0324,-9526.78,3648.0,12657.45,11844.45,9415.68,10537.29,15350.3,15568.78
313195.0364,-9532.55,3639.75,12662.51,11846.88,9420.16,10539.82,15353.49,15571.26
313195.0404,-9533.36,3640.7,12661.17,11850.93,9417.2,10544.06,15354.87,15572.26
313195.0444,-9530.74,3645.42,12666.42,11854.13,9422.88,10547.21,15359.07,15577.56
313195.0484,-9536.65,3641.08,12673.43,11860.75,9431.51,10553.17,15366.27,15584.66
313195.0524,-9538.89,3640.6,12667.56,11854.41,9423.4,10549.36,15360.69,15578.27
313195.0564,-9545.38,3641.42,12656.74,11844.68,9412.67,10539.58,15351.01,15568.78
313195.0604,-9547.0,3641.08,12653.02,11844.3,9409.09,10538.15,15348.1,15566.73
313195.0642,-9546.38,3632.98,12646.15,11833.05,9402.71,10526.47,15338.57,15557.96
313195.0682,-9545.47,3629.97,12649.01,11838.87,9405.76,10532.19,15343.62,15561.96
313195.0722,-9539.56,3634.36,12658.45,11844.78,9414.91,10537.34,15351.25,15568.69
313195.0762,-9537.84,3635.07,12660.5,11842.44,9417.06,10534.67,15351.92,15569.5
313195.0802,-9547.9,3627.92,12646.68,11833.72,9401.27,10524.56,15339.52,15557.1
313195.0842,-9547.33,3629.64,12641.0,11835.91,9395.41,10528.76,15336.47,15554.43
313195.0882,-9542.56,3636.12,12649.87,11843.25,9404.85,10535.91,15344.62,15561.73
313195.0922,-9543.61,3635.31,12656.83,11846.4,9413.58,10539.87,15349.91,15568.64
313195.0962,-9545.33,3632.88,12657.02,11845.54,9414.96,10539.1,15349.39,15567.88
313195.1002,-9547.19,3627.92,12646.3,11836.24,9402.56,10530.14,15339.57,15557.0
313195.1042,-9550.05,3626.63,12636.14,11828.33,9392.41,10521.08,15330.51,15548.66
313195.1082,-9544.09,3633.4,12649.06,11841.06,9404.09,10533.76,15343.14,15562.54
313195.1122,-9540.51,3632.98,12654.97,11846.4,9411.05,10538.05,15349.1,15567.3
313195.1162,-9538.51,3635.69,12651.87,11847.21,9409.09,10539.34,15348.96,15566.3
313195.1202,-9536.98,3641.03,12655.31,11851.79,9412.81,10544.35,15352.78,15570.07
313195.1242,-9541.23,3637.03,12657.79,11852.36,9413.77,10545.54,15354.25,15572.12
313195.1281,-9541.61,3636.17,12655.45,11846.5,9413.39,10539.49,15350.3,15568.69
313195.1321,-9540.42,3638.7,12661.84,11851.03,9420.49,10543.25,15356.21,15574.5
313195.1361,-9537.08,3641.22,12675.48,11859.13,9434.03,10552.69,15367.56,15585.33
313195.1401,-9537.55,3640.27,12671.23,11860.52,9426.98,10552.79,15364.46,15582.09
313195.1441,-9548.76,3627.73,12658.93,11849.6,9415.44,10541.11,15353.11,15571.07
313195.1481,-9551.19,3626.63,12654.93,11846.5,9412.67,10538.82,15351.01,15568.07
313195.1521,-9549.62,3628.35,12657.83,11848.36,9413.77,10541.15,15353.2,15569.5
313195.1561,-9544.47,3632.78,12659.36,11845.35,9416.49,10539.44,15352.63,15569.74
313195.1601,-9547.28,3631.97,12655.83,11845.4,9412.24,10539.2,15350.58,15568.78
313195.1641,-9550.0,3628.4,12657.93,11850.31,9414.96,10542.63,15352.92,15571.31
313195.1681,-9552.67,3626.06,12657.64,11856.46,9413.05,10549.59,15354.87,15573.74
313195.1721,-9550.43,3628.68,12658.41,11850.79,9413.43,10544.3,15352.63,15572.12
313195.1761,-9550.57,3626.25,12658.88,11842.49,9415.91,10534.76,15350.53,15568.02
313195.1801,-9546.23,3629.68,12654.59,11841.49,9411.05,10533.48,15348.44,15565.83
313195.1841,-9545.14,3629.73,12652.92,11841.68,9409.48,10533.95,15348.39,15565.44
313195.1881,-9550.76,3627.59,12653.02,11845.07,9409.95,10539.01,15349.58,15567.21
313195.1919,-9549.09,3631.07,12659.69,11848.5,9415.72,10541.3,15353.16,15571.41
313195.1959,-9549.81,3630.26,12665.94,11853.36,9423.07,10546.3,15359.02,15576.56
313195.1999,-9549.24,3629.54,12667.56,11854.51,9424.88,10546.88,15359.5,15577.56
313195.2039,-9549.57,3627.59,12659.55,11845.69,9417.25,10539.91,15352.78,15571.02
313195.2079,-9547.28,3628.4,12658.5,11849.02,9415.72,10542.82,15356.35,15572.69
313195.2119,-9551.62,3621.1,12663.99,11856.03,9420.78,10548.78,15360.45,15577.56
313195.2159,-9550.91,3622.91,12669.28,11862.8,9426.02,10555.94,15366.03,15583.71
313195.2199,-9553.34,3623.01,12668.09,11860.28,9424.02,10553.08,15364.12,15581.47
313195.2239,-9555.2,3625.01,12674.62,11866.86,9430.5,10559.99,15369.8,15587.95
313195.2279,-9557.06,3625.58,12675.1,11869.15,9430.84,10561.37,15371.23,15588.48
313195.2319,-9556.96,3626.3,12665.89,11859.37,9421.68,10553.17,15363.41,15580.37
313195.2359,-9560.78,3623.1,12663.46,11851.84,9419.87,10547.07,15357.83,15575.65
313195.2399,-9562.49,3624.82,12664.7,11854.32,9420.16,10549.36,15361.07,15579.08
313195.2439,-9556.15,3629.49,12665.23,11854.94,9420.06,10549.02,15361.31,15579.23
313195.2479,-9543.85,3636.84,12671.09,11864.57,9426.74,10557.65,15368.03,15585.95
313195.2519,-9540.8,3635.55,12672.95,11870.67,9429.07,10564.23,15370.56,15588.67
313195.2558,-9539.32,3638.79,12673.9,11858.04,9430.89,10551.12,15366.65,15584.38
313195.2598,-9542.9,3640.84,12672.71,11856.13,9431.89,10548.74,15366.65,15583.42
313195.2638,-9548.28,3636.27,12659.41,11852.08,9416.39,10545.54,15358.16,15575.08
313195.2678,-9546.95,3634.02,12656.5,11846.31,9412.96,10540.44,15353.92,15571.21
313195.2718,-9545.04,3636.27,12667.42,11855.51,9424.31,10549.26,15362.17,15580.75
313195.2758,-9547.66,3632.74,12671.28,11858.89,9428.88,10552.84,15365.51,15583.47
313195.2798,-9547.28,3634.17,12663.08,11849.88,9422.06,10543.54,15357.88,15575.51
313195.2838,-9541.23,3639.89,12659.31,11850.07,9415.72,10542.82,15355.16,15573.93
313195.2878,-9542.99,3639.46,12659.22,11848.88,9414.53,10541.87,15354.92,15572.98
313195.2918,-9541.89,3639.6,12669.47,11855.79,9427.12,10548.4,15363.55,15582.18
313195.2958,-9539.84,3638.55,12678.82,11870.62,9436.47,10563.47,15374.19,15593.44
313195.2998,-9545.61,3633.31,12672.9,11852.74,9430.31,10545.59,15363.22,15581.75
313195.3038,-9545.23,3634.64,12663.89,11846.02,9420.68,10539.58,15356.54,15573.74
313195.3078,-9547.76,3633.93,12661.98,11843.97,9420.49,10538.82,15355.06,15572.69
313195.3118,-9551.0,3637.22,12666.8,11849.93,9424.93,10543.63,15360.07,15577.56
313195.3158,-9553.62,3631.5,12669.8,11857.18,9427.07,10550.02,15362.55,15580.75
313195.3197,-9550.38,3629.83,12662.22,11844.45,9418.87,10537.58,15353.01,15571.5
313195.3237,-9541.42,3634.5,12665.94,11849.69,9422.11,10543.87,15357.88,15575.55
313195.3277,-9544.14,3631.07,12658.84,11850.02,9413.91,10543.82,15352.54,15571.07
313195.3317,-9548.24,3630.69,12662.89,11847.02,9420.35,10541.25,15354.59,15572.84
313195.3357,-9548.95,3631.54,12669.47,11853.17,9428.22,10547.78,15361.5,15580.37
313195.3397,-9557.2,3623.06,12648.87,11840.92,9405.9,10534.57,15345.86,15562.97
313195.3437,-9562.11,3621.53,12648.77,11845.49,9404.85,10539.96,15347.67,15563.06
313195.3477,-9551.91,3631.16,12659.74,11855.99,9415.53,10549.31,15355.83,15572.41
313195.3517,-9549.71,3633.21,12658.88,11845.97,9415.63,10539.49,15351.44,15569.35
313195.3557,-9551.14,3629.83,12650.44,11839.44,9408.24,10533.38,15345.58,15561.63
313195.3597,-9554.01,3625.73,12650.92,11838.15,9407.47,10530.85,15343.33,15561.53
313195.3637,-9551.86,3626.25,12651.11,11838.39,9409.33,10531.62,15343.1,15562.92
313195.3677,-9556.96,3626.87,12656.55,11838.87,9415.77,10533.24,15347.1,15566.02
313195.3717,-9554.48,3628.68,12660.55,11847.64,9418.54,10542.11,15352.49,15570.59
313195.3757,-9557.3,3625.54,12654.12,11847.31,9409.76,10541.49,15349.1,15566.88
313195.3797,-9552.77,3632.5,12661.12,11850.31,9419.35,10544.02,15354.83,15573.88
313195.3835,-9552.34,3631.83,12659.03,11844.83,9416.2,10538.29,15352.06,15570.59
313195.3875,-9545.76,3636.98,12659.22,11847.31,9414.96,10540.15,15353.25,15570.21
313195.3915,-9545.99,3637.36,12654.07,11845.73,9408.9,10538.25,15351.39,15567.83
313195.3955,-9548.0,3633.69,12653.45,11843.78,9407.9,10537.24,15350.73,15566.73
313195.3995,-9549.81,3627.73,12655.16,11846.78,9410.43,10539.68,15351.34,15568.64
313195.4035,-9552.67,3627.44,12656.45,11847.78,9412.96,10540.53,15351.73,15569.93
313195.4075,-9557.44,3625.63,12649.92,11840.63,9406.23,10533.76,15345.53,15562.63
313195.4115,-9556.87,3625.92,12654.97,11842.59,9412.86,10534.86,15349.63,15566.3
313195.4155,-9557.06,3626.2,12649.25,11840.73,9404.23,10533.38,15345.67,15561.87
313195.4195,-9551.38,3629.64,12649.68,11839.44,9404.57,10533.62,15344.43,15561.96
313195.4235,-9550.52,3631.74,12652.3,11842.68,9408.9,10536.15,15346.48,15563.44
313195.4275,-9554.82,3630.02,12649.73,11842.87,9405.18,10534.86,15345.62,15562.11
313195.4315,-9555.91,3629.49,12653.45,11845.16,9410.29,10537.91,15348.67,15566.49
313195.4355,-9556.1,3626.25,12655.97,11854.51,9412.48,10547.35,15353.01,15570.21
313195.4395,-9557.01,3623.15,12655.93,11847.02,9413.67,10539.58,15349.91,15567.73
313195.4435,-9555.29,3624.3,12657.98,11848.02,9414.86,10541.06,15350.77,15570.21
313195.4474,-9554.53,3625.82,12655.07,11851.6,9409.71,10544.97,15350.82,15568.83
313195.4514,-9559.35,3622.34,12649.35,11832.95,9408.05,10526.09,15341.9,15560.34
313195.4554,-9556.49,3628.68,12650.92,11833.76,9409.09,10526.47,15343.38,15560.68
313195.4594,-9552.05,3630.78,12649.01,11830.52,9404.57,10524.56,15339.95,15557.58
313195.4634,-9549.33,3631.74,12661.03,11842.78,9419.35,10537.05,15353.78,15570.74
313195.4674,-9544.42,3637.46,12667.71,11853.6,9424.78,10547.07,15362.07,15579.03
313195.4714,-9542.9,3636.84,12658.41,11844.3,9414.39,10538.15,15351.96,15569.4
313195.4754,-9544.28,3636.27,12660.22,11845.49,9416.82,10538.05,15352.44,15570.83
313195.4794,-9545.04,3636.22,12650.06,11838.91,9405.33,10531.86,15343.91,15562.01
313195.4834,-9544.8,3632.64,12652.16,11836.34,9409.67,10530.85,15345.43,15563.49
313195.4874,-9545.76,3630.35,12663.99,11841.68,9423.78,10534.96,15355.87,15572.74
313195.4914,-9546.09,3632.12,12660.22,11848.45,9417.39,10540.68,15355.26,15572.5
313195.4954,-9548.67,3631.4,12658.5,11853.74,9413.91,10547.07,15356.11,15573.55
313195.4994,-9547.76,3633.07,12661.7,11853.6,9418.92,10548.16,15357.88,15575.36
313195.5034,-9549.76,3635.93,12666.04,11857.65,9422.26,10552.84,15360.64,15578.41
313195.5074,-9550.72,3635.6,12662.56,11855.75,9417.96,10549.98,15356.83,15574.41
313195.5112,-9550.05,3633.64,12663.46,11857.18,9419.73,10551.17,15358.21,15575.41
313195.5152,-9556.34,3627.01,12663.32,11849.07,9420.73,10543.25,15355.4,15572.36
313195.5192,-9559.16,3623.1,12655.12,11840.54,9412.34,10534.34,15347.39,15563.82
313195.5232,-9558.96,3620.86,12649.92,11840.3,9405.33,10533.67,15343.43,15560.77
313195.5272,-9552.62,3625.82,12655.64,11844.3,9411.19,10538.2,15349.2,15566.21
313195.5312,-9550.33,3629.06,12658.26,11846.78,9414.24,10539.82,15351.2,15568.69
313195.5352,-9547.52,3634.5,12671.47,11862.23,9428.07,10555.89,15365.41,15582.37
313195.5392,-9542.9,3638.36,12671.66,11854.94,9427.69,10550.17,15363.17,15580.85
313195.5432,-9548.86,3635.45,12667.56,11850.02,9423.35,10544.83,15360.17,15577.99
313195.5472,-9552.62,3633.31,12654.97,11839.72,9408.76,10534.48,15349.15,15566.06
313195.5512,-9550.81,3631.78,12650.3,11832.1,9406.71,10526.94,15343.67,15560.49
313195.5552,-9543.28,3635.79,12675.95,11852.41,9434.42,10546.02,15366.32,15582.8
313195.5592,-9543.99,3633.83,12663.65,11851.03,9419.87,10544.11,15359.17,15574.93
313195.5632,-9551.76,3627.25,12652.26,11841.25,9406.95,10533.43,15346.43,15564.11
313195.5672,-9558.44,3621.82,12652.26,11840.82,9407.43,10533.48,15346.34,15564.44
313195.5712,-9554.86,3627.11,12663.13,11851.69,9418.39,10544.59,15356.97,15573.79
313195.5751,-9553.2,3626.16,12655.69,11843.21,9411.62,10535.77,15349.77,15566.26
313195.5791,-9551.38,3626.54,12658.5,11845.02,9414.39,10538.96,15352.39,15569.55
313195.5831,-9552.62,3625.77,12656.02,11847.93,9412.1,10540.3,15352.11,15569.21
313195.5871,-9548.86,3629.26,12654.02,11848.64,9410.05,10540.15,15349.01,15567.4
313195.5911,-9548.67,3630.54,12649.97,11836.67,9407.19,10528.61,15343.57,15562.01
313195.5951,-9552.77,3627.16,12647.92,11835.81,9405.9,10529.42,15341.71,15560.77
313195.5991,-9554.01,3624.15,12650.92,11839.87,9407.04,10534.72,15345.19,15563.06
313195.6031,-9554.82,3624.73,12647.3,11840.49,9402.09,10533.0,15343.33,15559.87
313195.6071,-9554.39,3628.54,12654.12,11844.25,9409.62,10536.48,15347.63,15565.06
313195.6111,-9553.62,3628.4,12656.36,11847.78,9410.05,10541.11,15351.01,15568.4
313195.6151,-9549.38,3625.3,12660.6,11851.84,9415.2,10544.64,15355.78,15573.55
313195.6191,-9551.96,3611.33,12671.9,11861.23,9428.5,10553.89,15366.46,15584.42
313195.6231,-9555.01,3608.99,12672.0,11862.71,9428.45,10556.51,15366.46,15585.04
313195.6271,-9551.0,3621.96,12666.13,11854.46,9421.97,10548.88,15360.26,15578.65
313195.6311,-9549.19,3627.06,12653.07,11849.45,9406.23,10543.97,15350.53,15569.55
313195.6351,-9552.19,3627.73,12652.88,11850.64,9407.52,10543.87,15350.73,15568.93
313195.639,-9562.83,3617.19,12647.3,11836.77,9402.04,10529.9,15341.33,15560.3
313195.643,-9558.35,3621.53,12658.84,11839.11,9415.63,10531.95,15350.34,15569.07
313195.647,-9545.99,3622.34,12664.32,11847.12,9420.59,10540.77,15358.26,15575.89
313195.651,-9544.14,3612.95,12665.08,11852.89,9420.92,10546.69,15359.45,15578.65
313195.655,-9542.32,3642.65,12668.42,11853.17,9424.59,10545.78,15360.88,15579.46
313195.659,-9537.94,3658.34,12671.09,11856.08,9426.45,10549.02,15362.88,15579.89
313195.663,-9540.23,3655.15,12672.0,11857.65,9427.07,10550.55,15363.17,15581.94
313195.667,-9541.94,3654.81,12671.85,11860.61,9427.31,10553.22,15364.17,15582.71
313195.671,-9553.39,3635.17,12666.61,11852.55,9421.02,10545.68,15359.07,15576.17
313195.675,-9561.44,3626.54,12663.99,11847.64,9419.01,10540.68,15354.54,15572.5
313195.679,-9566.59,3626.39,12651.83,11840.77,9407.14,10533.95,15345.53,15562.58
313195.683,-9562.83,3629.06,12650.11,11838.1,9406.14,10531.0,15343.0,15559.53
313195.687,-9560.44,3624.58,12655.31,11846.11,9411.29,10539.34,15349.1,15566.02
313195.691,-9559.49,3621.2,12654.21,11848.98,9409.48,10543.2,15349.72,15566.49
