,trial_start,ground_truth,fatigue_score
0,2.008803367614746,10.0,2.1190209968098754
1,8.05851411819458,12.0,1.0512493194924792
2,14.042085409164429,10.0,3.1015127871784727
3,20.073232889175415,10.0,0.9526270998014476
4,26.124444484710693,10.0,3.3630221809429623
5,32.13912343978882,8.571428571428571,3.5322812735099856
6,38.15570306777954,10.0,1.3448718851494357
7,44.13814854621887,8.571428571428571,4.911818199446335
8,50.137104988098145,8.571428571428571,6.680532709128927
9,56.156489849090576,8.571428571428571,1.565135800531673
10,62.20288419723511,7.5,10.90141001714987
11,68.20551562309265,10.0,1.0971589657969467
12,74.21853995323181,8.571428571428571,10.608700617316952
13,80.21800637245178,10.0,1.677862134351655
14,86.25038862228394,7.5,3.5293881274281214
15,92.28356528282166,8.571428571428571,0.8275850658009827
16,98.33262467384338,10.0,3.0242750079135474
17,104.34901571273804,7.5,1.3417828448452933
18,110.38171172142029,8.571428571428571,5.4114725960679255
19,116.43072414398193,8.571428571428571,5.873210681380095
20,122.43001937866211,12.0,2.4883068864336537
21,128.47978496551514,8.571428571428571,4.685950118899761
22,134.4954628944397,10.0,1.5278718933316577
23,140.51112627983093,12.0,2.0005848563931203
24,146.52794694900513,12.0,2.2921708705947603
25,152.57795572280884,12.0,2.1395664857649774
26,158.59335803985596,10.0,4.821171031827279
27,164.6429660320282,10.0,4.015298293056831
28,170.6290693283081,12.0,11.57500477201104
29,176.6578550338745,7.5,4.760655095833248
30,182.74116468429565,8.571428571428571,2.3121096214971457
31,188.80657315254211,10.0,2.4084717773831583
32,194.85637164115906,10.0,1.5834813808409594
33,200.87362146377563,7.5,1.2971675858636307
34,206.93864250183105,12.0,1.4761864304208456
35,212.9219250679016,7.5,1.3242929729551083
36,218.95553731918335,8.571428571428571,0.5321973554944501
37,224.98682832717896,8.571428571428571,0.7499839326876095
38,231.00435543060303,10.0,1.1552184525667586
39,237.019109249115,10.0,3.6484232720038987
40,243.0680079460144,8.571428571428571,1.3111954548901572
41,249.08442163467407,10.0,2.916707111541043
42,255.08403301239014,7.5,1.0415675092264516
43,261.11673378944397,8.571428571428571,2.633535296269363
44,267.15050888061523,7.5,3.7899571934525165
45,273.16548442840576,12.0,2.9308458645131603
46,279.1986405849457,10.0,3.2830257362241246
47,285.2307267189026,7.5,11.947531756731165
48,291.2297854423523,12.0,1.4169621362035338
49,297.26305866241455,8.571428571428571,1.2045757314507624
50,303.2959885597229,7.5,3.905701604465529
51,309.2951807975769,12.0,1.1849093997330602
52,315.32750725746155,7.5,1.1740019120823826
53,321.37724471092224,10.0,0.5855392173702942
54,327.37655305862427,7.5,7.79940031847273
55,333.40853548049927,10.0,37.56198636854723
56,339.45901441574097,10.0,2.370922565073507
57,345.4908673763275,12.0,3.056314731009268
58,351.5424814224243,8.571428571428571,1.0148185465734776
59,357.5406725406647,7.5,0.2780491192340622
60,363.58963680267334,7.5,0.5439396692764089
61,369.6060416698456,12.0,0.453144773545165
62,375.6055009365082,7.5,1.166887156187769
63,381.620805978775,12.0,19.20657750609461
64,387.62000489234924,7.5,0.8061645235438437
65,393.6537175178528,12.0,2.1795121762582355
66,399.7021713256836,12.0,0.7765574762171678
67,405.70195841789246,7.5,0.35047998751016646
68,411.7347409725189,7.5,0.6350314369592888
69,417.78360080718994,7.5,0.4625503703317141
70,423.83441376686096,12.0,1.0200051516446127
71,429.8328368663788,7.5,1.3142921279738047
72,435.84953784942627,8.571428571428571,4.234824098662284
73,441.8987467288971,7.5,0.6698821113595532
74,447.91457056999207,10.0,1.406490956998611
75,453.9134294986725,10.0,1.0481486746531339
76,459.9135162830353,8.571428571428571,7.729087965544229
77,465.84617733955383,10.0,0.8524068284787965
78,471.8621952533722,8.571428571428571,1.2920650385507748
79,477.87936305999756,7.5,0.9379739772995074
80,483.89422059059143,12.0,1.225150425462499
81,489.9270544052124,7.5,1.4644653621554027
82,495.9598157405853,8.571428571428571,1.2006465748772233
83,502.0088241100311,7.5,1.7074240909440852
84,508.0090253353119,8.571428571428571,1.036521467000306
85,514.0244402885437,12.0,2.334707058627604
86,520.0408437252045,10.0,0.7826524872741315
87,526.0230615139008,8.571428571428571,1.510997218010697
88,532.0390372276306,10.0,3.001733811632564
89,538.0891361236572,8.571428571428571,9.047805744064435
90,544.1052830219269,8.571428571428571,2.854777202485798
91,550.1044037342072,8.571428571428571,1.6437293140591698
92,556.1205766201019,12.0,2.217916961616873
93,562.1196229457855,7.5,2.765835218157262
94,568.1188735961914,12.0,6.26380479913101
95,574.1517496109009,12.0,3.3762647703443194
96,580.2010524272919,12.0,0.7726418930868376
97,586.2169647216797,12.0,10.940237990754316
98,592.2830603122711,12.0,4.872538438952809
99,598.3343482017517,12.0,4.7268067715089375
