,trial_start,ground_truth,actual_pred,fatigue_score
0,2.276190757751465,8.571428571428571,8.571428571428571,0.18197740832023665
1,6.326065540313721,10.0,10.0,0.7082553278961864
2,10.392574310302734,8.571428571428571,8.571428571428571,1.0918899947561849
3,14.441800832748413,10.0,10.0,1.4573626100728567
4,18.524858951568604,12.0,12.0,0.6248216112330675
5,22.608111143112183,12.0,12.0,0.5880555759994769
6,26.690378427505493,12.0,8.571428571428571,0.25729872384750146
7,30.707813262939453,10.0,10.0,1.263981144052071
8,34.72362947463989,10.0,10.0,0.7780584678799067
9,38.77231574058533,7.5,7.5,1.2682229107707375
10,42.83859896659851,10.0,10.0,0.5996448575986475
11,46.87230205535889,12.0,12.0,0.5598665320143822
12,50.95524263381958,8.571428571428571,8.571428571428571,0.19730869394487077
13,55.021069049835205,12.0,12.0,0.36610168086600914
14,59.07091212272644,8.571428571428571,8.571428571428571,0.3379939982250478
15,63.13651657104492,8.571428571428571,8.571428571428571,2.0519491836935457
16,67.16956782341003,7.5,7.5,0.8114533011209016
17,71.20288038253784,8.571428571428571,8.571428571428571,2.4271175935047644
18,75.2186930179596,7.5,7.5,0.47445732478924735
19,79.23585414886475,12.0,12.0,1.4614982384982809
20,83.26893019676208,10.0,10.0,0.8993603198760222
21,87.28514218330383,7.5,7.5,0.5159502879743052
22,91.31746482849121,12.0,7.5,0.6010499772640234
23,95.40016341209412,7.5,7.5,0.8688951649221596
24,99.4175283908844,10.0,10.0,0.6438597073927262
25,103.4499044418335,12.0,12.0,0.801601768170335
26,107.4666645526886,7.5,7.5,2.551641342146444
27,111.4989550113678,7.5,7.5,0.4061535976984066
28,115.5813136100769,12.0,8.571428571428571,0.764569644226771
29,119.61536264419556,8.571428571428571,8.571428571428571,1.1255635884498263
30,123.63095951080322,10.0,10.0,1.2197313930785625
31,127.68031287193298,7.5,7.5,0.44526669783781425
32,131.7296233177185,7.5,7.5,0.19603881486686542
33,135.78015971183777,10.0,10.0,0.6895144991379165
34,139.84599113464355,12.0,12.0,0.44069196410173017
35,143.87847876548767,10.0,10.0,1.0029123967475089
36,147.89647030830383,12.0,12.0,0.3040376467024967
37,151.91224265098572,8.571428571428571,8.571428571428571,0.9594677771693618
38,155.94446206092834,10.0,10.0,0.9519659718140439
39,159.9776804447174,7.5,7.5,0.3572673072510505
40,164.06091332435608,10.0,10.0,0.29054976543612726
41,168.07735300064087,7.5,7.5,0.9407481097726865
42,172.1101634502411,12.0,12.0,3.9903735922025767
43,176.17684292793274,7.5,7.5,0.6160243721464914
44,180.2083704471588,7.5,7.5,2.7332108720235593
45,184.24120116233826,12.0,12.0,1.0661879860468852
46,188.25983810424805,10.0,10.0,2.0169089828373994
47,192.30780959129333,12.0,12.0,0.9387138323271329
48,196.3573842048645,7.5,7.5,3.48566761694158
49,200.40735173225403,7.5,7.5,3.8530542728525674
50,204.406996011734,12.0,12.0,5.978793174912784
51,208.43889832496643,10.0,10.0,0.29730487460772603
52,212.47174739837646,12.0,12.0,1.3253254149316167
53,216.48834609985352,12.0,12.0,1.5625947603414545
54,220.52196788787842,10.0,10.0,0.6237167137755382
55,224.52285885810852,12.0,10.0,0.7742052036036718
56,228.571044921875,7.5,7.5,0.5979876882099069
57,232.57074308395386,8.571428571428571,8.571428571428571,1.2580645069561034
58,236.60436391830444,12.0,12.0,0.8615021140763464
59,240.62017822265625,7.5,7.5,0.424710724798353
60,244.66965246200562,10.0,10.0,0.8153263158580006
61,248.6855342388153,12.0,10.0,0.6724267441620039
62,252.7027325630188,8.571428571428571,8.571428571428571,1.0657930414903207
63,256.7205033302307,7.5,7.5,0.699305327714019
64,260.78508019447327,10.0,10.0,1.5004221517603575
65,264.8343274593353,10.0,10.0,2.18467078943209
66,268.8671474456787,12.0,12.0,1.5133119107960922
67,272.95107674598694,12.0,12.0,0.5806024798263965
68,276.96673488616943,10.0,10.0,0.81724896295405
69,281.01607871055603,12.0,10.0,0.8975550195537421
70,285.099009513855,10.0,10.0,1.0093134019521948
71,289.11527585983276,12.0,12.0,2.2147209213169323
72,293.1318383216858,8.571428571428571,8.571428571428571,1.4427088850622862
73,297.19788694381714,10.0,10.0,0.8765896955365122
74,301.23144578933716,10.0,10.0,0.5157408064311758
75,305.262855052948,10.0,10.0,1.4053145955643658
76,309.29623198509216,10.0,10.0,0.8586533659879317
77,313.312273979187,12.0,12.0,0.4982044454564839
78,317.3644118309021,7.5,7.5,0.6407997504847829
79,321.4122967720032,10.0,10.0,1.1744146772536888
80,325.44402050971985,7.5,7.5,1.0255363746658894
81,329.4774327278137,7.5,7.5,1.0342430136120957
82,333.5103061199188,7.5,7.5,0.4771130225201585
83,337.59312772750854,7.5,7.5,1.5008634440451074
84,341.61001110076904,8.571428571428571,7.5,1.6522153402176836
85,345.64224219322205,8.571428571428571,8.571428571428571,2.8331759544806316
86,349.66018652915955,7.5,7.5,1.06864976307941
87,353.67529582977295,8.571428571428571,8.571428571428571,1.3929389208014282
88,357.7244942188263,7.5,7.5,1.2355668404654754
89,361.792275428772,8.571428571428571,8.571428571428571,0.8405718145945327
90,365.82355523109436,8.571428571428571,8.571428571428571,6.531313364018027
91,369.8408980369568,8.571428571428571,8.571428571428571,0.8328472251769724
92,373.8571228981018,8.571428571428571,8.571428571428571,0.5001446902526927
93,377.90553045272827,8.571428571428571,8.571428571428571,0.666994209650025
94,381.97311902046204,8.571428571428571,8.571428571428571,0.8065512448191795
95,386.0065836906433,8.571428571428571,8.571428571428571,0.6494749895426889
