TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
694932.4109,-969.29,-267.79,21.045,26.25,2502.5,-1408.75,647.52,232.56,-15.2
694932.4609,-974.78,-262.056,13.542,-796.25,2660.0,-2003.75,635.36,232.56,-30.4
694932.5109,-966.972,-263.764,17.08,-1111.25,1723.75,-1863.75,638.4,223.44,-21.28
694932.5609,-968.375,-261.507,15.86,-385.0,1540.0,-1715.0,633.84,234.08,-41.04
694932.6109,-965.813,-265.899,18.178,-743.75,1426.25,-1732.5,650.56,232.56,-4.56
694932.6609,-973.194,-264.435,16.714,-455.0,1811.25,-1645.0,650.56,234.08,-24.32
694932.7109,-967.277,-263.947,17.263,-656.25,2170.0,-1321.25,621.68,234.08,-25.84
694932.7609,-969.229,-261.934,14.64,-533.75,2485.0,-1330.0,642.96,215.84,-15.2
694932.8109,-969.961,-264.435,14.091,-481.25,1933.75,-1461.25,644.48,228.0,-31.92
694932.8609,-971.547,-261.019,16.348,-735.0,945.0,-1338.75,639.92,234.08,3.04
694932.9109,-967.765,-266.143,17.08,-1050.0,1120.0,-1443.75,652.08,223.44,-27.36
694932.9609,-973.56,-262.3,15.982,-595.0,1715.0,-1706.25,630.8,221.92,-27.36
694933.0109,-964.044,-265.594,14.701,-26.25,1890.0,-1793.75,646.0,220.4,-18.24
694933.0609,-970.876,-261.995,13.725,-463.75,2353.75,-1653.75,641.44,243.2,-16.72
694933.1109,-970.022,-259.799,13.176,-253.75,1942.5,-1671.25,635.36,231.04,-18.24
694933.1609,-967.399,-262.117,16.714,-481.25,1863.75,-1925.0,642.96,234.08,-19.76
694933.2117,-972.706,-266.021,10.98,-673.75,1443.75,-1662.5,624.72,214.32,-18.24
694933.2609,-966.85,-260.775,17.873,-743.75,1505.0,-1417.5,641.44,228.0,-10.64
694933.3109,-966.057,-260.104,17.995,-472.5,2423.75,-1662.5,644.48,234.08,-31.92
694933.3609,-967.948,-264.069,17.263,-428.75,2380.0,-1820.0,636.88,217.36,-12.16
694933.4109,-970.266,-263.703,11.834,-105.0,2030.0,-1435.0,641.44,228.0,-15.2
694933.4609,-969.717,-258.945,15.067,-638.75,1365.0,-1452.5,635.36,221.92,-19.76
694933.5109,-974.658,-261.69,16.043,-717.5,1496.25,-2222.5,658.16,226.48,-15.2
694933.5609,-970.144,-265.045,17.385,-691.25,1592.5,-1688.75,635.36,228.0,-24.32
694933.6109,-968.558,-263.215,16.775,-708.75,1960.0,-1496.25,635.36,218.88,-19.76
694933.6609,-966.972,-266.753,12.688,-805.0,2030.0,-1583.75,655.12,231.04,-28.88
694933.7109,-968.802,-263.703,10.98,-595.0,1347.5,-1540.0,638.4,220.4,-10.64
694933.7609,-970.144,-262.361,17.751,-525.0,1216.25,-1855.0,641.44,214.32,-15.2
694933.8109,-971.486,-265.716,20.191,-498.75,910.0,-1645.0,635.36,224.96,-9.12
694933.8609,-971.425,-263.886,17.324,-516.25,1697.5,-1312.5,653.6,215.84,-22.8
694933.9109,-968.436,-260.104,18.544,-735.0,2126.25,-1583.75,642.96,226.48,-33.44
694933.9609,-972.706,-263.459,12.139,-875.0,2073.75,-1653.75,636.88,229.52,-9.12
694934.0109,-972.462,-261.446,16.592,-166.25,1601.25,-1732.5,644.48,232.56,-22.8
694934.0609,-968.07,-263.703,17.324,-183.75,1767.5,-2117.5,624.72,226.48,-27.36
694934.1109,-969.839,-266.021,18.727,-236.25,1907.5,-1758.75,646.0,206.72,-9.12
694934.1609,-968.68,-265.594,16.775,-280.0,1811.25,-1435.0,635.36,234.08,-12.16
694934.2109,-967.826,-259.555,13.908,-1391.25,1601.25,-1408.75,652.08,211.28,-15.2
694934.2609,-968.253,-267.79,16.287,-612.5,2082.5,-1968.75,629.28,243.2,-6.08
694934.3109,-967.826,-264.313,14.335,-516.25,1855.0,-1286.25,638.4,218.88,-19.76
694934.3609,-967.094,-261.812,13.542,-376.25,1837.5,-1312.5,642.96,234.08,-4.56
694934.4109,-969.29,-263.032,15.006,-708.75,1828.75,-1881.25,638.4,238.64,-30.4
694934.4609,-970.937,-265.167,16.592,-647.5,1303.75,-1610.0,633.84,231.04,-15.2
694934.5109,-968.802,-264.069,18.056,-568.75,1058.75,-1268.75,633.84,240.16,1.52
694934.5609,-972.157,-261.263,17.873,-840.0,1548.75,-1478.75,646.0,214.32,-16.72
694934.6109,-969.351,-263.337,20.252,-1058.75,1750.0,-1758.75,661.2,214.32,-6.08
694934.6609,-969.717,-264.74,19.642,-796.25,1968.75,-1732.5,618.64,224.96,-21.28
694934.7109,-969.046,-264.069,14.152,-516.25,2073.75,-1592.5,633.84,226.48,-7.6
694934.7609,-970.205,-260.409,16.531,-980.0,1802.5,-1995.0,633.84,231.04,-25.84
694934.8109,-973.133,-267.668,15.311,-262.5,1163.75,-2161.25,638.4,220.4,-10.64
694934.8609,-969.473,-266.326,17.385,-113.75,735.0,-1400.0,646.0,224.96,-15.2
694934.9109,-969.29,-261.568,20.13,-131.25,1478.75,-1898.75,627.76,232.56,-33.44
694934.9609,-971.425,-273.097,22.753,-813.75,1286.25,-2625.0,646.0,226.48,-12.16
694935.0109,-971.791,-271.938,37.332,-2021.25,700.0,-1627.5,638.4,238.64,-36.48
694935.0609,-963.495,-266.631,38.43,-3946.25,2957.5,-586.25,638.4,214.32,-19.76
694935.1109,-962.824,-261.69,25.681,-5976.25,5267.5,-385.0,647.52,226.48,3.04
694935.1609,-966.057,-271.328,-7.076,-2948.75,7052.5,848.75,647.52,211.28,-9.12
694935.2109,-973.682,-256.078,-16.836,638.75,5442.5,560.0,653.6,226.48,-10.64
694935.2609,-972.096,-233.874,-17.995,192.5,2476.25,-2021.25,646.0,231.04,-31.92
694935.3109,-976.122,-242.902,-10.309,-1058.75,-192.5,-3710.0,629.28,226.48,1.52
694935.3609,-963.129,-264.313,3.538,245.0,-1540.0,-3351.25,639.92,237.12,4.56
694935.4109,-969.046,-266.021,13.115,2345.0,-857.5,-1452.5,611.04,226.48,-18.24
694935.4609,-972.828,-253.943,24.827,1321.25,-883.75,-1102.5,644.48,229.52,-10.64
694935.5109,-976.305,-258.579,30.561,-52.5,-253.75,-2108.75,623.2,232.56,-24.32
694935.5609,-968.924,-259.189,34.648,-437.5,831.25,-3062.5,647.52,223.44,-16.72
694935.6109,-970.754,-271.694,23.851,927.5,3570.0,-3762.5,642.96,228.0,-25.84
694935.6609,-974.17,-270.901,20.618,3246.25,3115.0,-2940.0,624.72,235.6,-10.64
694935.7109,-970.083,-256.017,18.3,533.75,2388.75,-3228.75,636.88,217.36,-15.2
694935.7609,-967.155,-259.86,14.884,-2922.5,2091.25,-4471.25,638.4,231.04,-24.32
694935.8109,-962.763,-282.491,7.869,-3587.5,901.25,-3255.0,655.12,226.48,-33.44
694935.8609,-964.776,-270.779,6.161,-2598.75,1391.25,-1618.75,641.44,256.88,-15.2
694935.9109,-964.349,-268.339,5.002,-1968.75,1566.25,-2205.0,650.56,217.36,-15.2
694935.9609,-965.691,-280.356,5.551,-2021.25,892.5,-2677.5,639.92,217.36,-13.68
694936.0109,-970.998,-282.003,6.588,-1120.0,271.25,-1863.75,623.2,223.44,-16.72
694936.0609,-967.46,-274.622,16.226,-2240.0,358.75,-647.5,635.36,224.96,-18.24
694936.1109,-965.63,-274.805,19.154,-2677.5,1207.5,-1487.5,636.88,238.64,-33.44
694936.1609,-963.739,-279.807,18.849,-1347.5,1837.5,-1925.0,632.32,220.4,-9.12
694936.2109,-963.8,-276.33,15.555,1575.0,1872.5,-1513.75,638.4,229.52,-27.36
694936.2609,-963.068,-270.352,16.653,1898.75,1758.75,-1960.0,635.36,238.64,-21.28
694936.3109,-965.508,-269.559,18.971,752.5,997.5,-2948.75,638.4,234.08,-13.68
694936.3609,-962.824,-277.306,23.363,315.0,-8.75,-3150.0,638.4,243.2,-30.4
694936.4109,-978.013,-280.6,29.524,96.25,-910.0,-3902.5,639.92,220.4,-6.08
694936.4609,-960.689,-286.639,39.223,-2738.75,498.75,-2721.25,641.44,244.72,-28.88
694936.5109,-962.031,-289.323,32.818,-2651.25,1968.75,-1627.5,626.24,224.96,-19.76
694936.5609,-966.118,-289.445,24.095,-1435.0,1863.75,-332.5,626.24,226.48,-9.12
694936.6109,-963.983,-279.502,22.997,-411.25,1662.5,-87.5,617.12,226.48,-31.92
694936.6609,-970.205,-267.729,21.045,-376.25,1592.5,-1382.5,638.4,220.4,-15.2
694936.7109,-967.643,-272.121,21.472,-2056.25,875.0,-2047.5,644.48,244.72,-19.76
694936.7609,-959.53,-282.857,23.119,-901.25,1023.75,-988.75,639.92,241.68,-3.04
694936.8109,-966.118,-271.389,19.459,376.25,1198.75,26.25,635.36,238.64,-3.04
694936.8609,-971.059,-264.191,21.35,-78.75,1120.0,-726.25,626.24,226.48,-12.16
694936.9109,-967.46,-265.472,24.461,-2423.75,1198.75,-1601.25,644.48,224.96,-18.24
694936.9609,-967.826,-273.951,27.938,-1715.0,743.75,-1697.5,615.6,228.0,-33.44
694937.0109,-967.948,-271.084,30.866,472.5,1006.25,-1303.75,635.36,212.8,1.52
694937.0609,-967.277,-265.716,31.11,560.0,1715.0,-1347.5,639.92,238.64,-24.32
694937.1109,-968.558,-272.792,29.036,1172.5,2065.0,-1925.0,636.88,220.4,-22.8
694937.1609,-970.754,-266.387,31.598,1627.5,1951.25,-2170.0,638.4,229.52,-15.2
694937.2109,-965.508,-271.206,33.184,971.25,1951.25,-2992.5,629.28,231.04,-30.4
694937.2609,-968.009,-279.746,33.367,35.0,2406.25,-2563.75,644.48,224.96,-12.16
694937.3109,-963.556,-277.794,32.33,472.5,2126.25,-1513.75,636.88,235.6,-31.92
694937.3609,-964.898,-273.341,30.256,-376.25,2546.25,-1548.75,633.84,223.44,-12.16
694937.4109,-962.763,-277.428,25.315,-603.75,2668.75,-2301.25,636.88,224.96,-16.72
694937.4609,-964.898,-282.552,22.265,61.25,2502.5,-2345.0,621.68,229.52,-15.2
694937.5109,-962.702,-281.759,22.204,630.0,2353.75,-1898.75,647.52,228.0,-21.28
694937.5609,-968.741,-274.988,26.291,-70.0,1610.0,-1951.25,633.84,229.52,-34.96
694937.6109,-964.776,-280.661,26.169,-708.75,997.5,-2065.0,650.56,224.96,-12.16
694937.6609,-965.569,-280.295,26.108,-656.25,997.5,-1487.5,639.92,231.04,-12.16
694937.7109,-969.534,-281.759,27.511,-726.25,1137.5,-1417.5,633.84,226.48,-9.12
694937.7609,-963.922,-278.526,32.086,-428.75,1260.0,-892.5,652.08,226.48,-15.2
694937.8109,-966.484,-274.195,30.866,-1102.5,1732.5,-1102.5,635.36,237.12,-31.92
694937.8609,-964.166,-276.574,29.829,-866.25,1330.0,-1776.25,632.32,226.48,-10.64
694937.9109,-968.497,-276.147,27.389,-612.5,866.25,-1916.25,635.36,234.08,-39.52
694937.961,-966.911,-277.489,28.243,-875.0,516.25,-1933.75,638.4,215.84,-27.36
694938.0109,-966.484,-275.72,30.195,-1076.25,953.75,-1828.75,636.88,238.64,-13.68
694938.0609,-972.401,-266.448,29.463,-4235.0,-1137.5,-1977.5,626.24,232.56,-34.96
694938.1109,-967.033,-264.923,39.101,-4943.75,-1347.5,-2021.25,642.96,208.24,-21.28
694938.1609,-960.872,-274.805,40.626,-8181.25,201.25,-1828.75,642.96,241.68,-24.32
694938.2109,-963.8,-285.602,30.805,-1023.75,2870.0,-4523.75,638.4,228.0,-6.08
694938.2609,-966.484,-292.983,33.428,-621.25,3071.25,-4515.0,638.4,224.96,-16.72
694938.3109,-961.36,-302.194,26.962,3928.75,4550.0,-2852.5,617.12,223.44,-36.48
694938.3609,-956.907,-284.87,25.559,3990.0,4690.0,-1058.75,647.52,235.6,-13.68
694938.4109,-969.839,-277.184,22.448,-1531.25,2878.75,-577.5,632.32,238.64,-25.84
694938.4609,-960.872,-282.186,16.531,-3596.25,2581.25,-918.75,630.8,244.72,-3.04
694938.5109,-965.264,-293.41,20.435,-927.5,2135.0,-1662.5,646.0,224.96,-27.36
694938.5609,-961.726,-288.103,21.045,1723.75,2590.0,-1662.5,612.56,223.44,-22.8
694938.6109,-966.057,-281.698,19.581,2240.0,3010.0,-1907.5,638.4,231.04,-6.08
694938.6609,-965.63,-280.234,25.071,-8.75,1295.0,-2476.25,626.24,246.24,-31.92
694938.7109,-961.848,-290.36,20.862,-26.25,157.5,-2056.25,644.48,232.56,-18.24
694938.7609,-960.811,-287.615,30.317,1793.75,26.25,-840.0,627.76,234.08,-30.4
694938.8109,-964.837,-279.624,35.624,1321.25,455.0,-1041.25,629.28,237.12,-3.04
694938.8609,-964.227,-278.953,37.088,-1723.75,1785.0,-1321.25,632.32,235.6,-10.64
694938.911,-965.996,-283.833,31.964,-1426.25,2625.0,-962.5,626.24,237.12,-30.4
694938.9609,-972.523,-284.687,28.121,-787.5,1566.25,-455.0,642.96,223.44,-19.76
694939.0109,-969.046,-283.772,30.683,700.0,1776.25,-1408.75,639.92,237.12,-15.2
694939.0609,-960.567,-278.221,31.476,787.5,1750.0,-1233.75,646.0,241.68,-10.64
694939.1109,-965.386,-286.09,31.049,175.0,2441.25,-1207.5,642.96,232.56,-13.68
694939.1609,-965.447,-281.881,28.182,-131.25,2590.0,-936.25,624.72,231.04,-25.84
694939.2109,-963.739,-277.733,26.23,-822.5,2546.25,-1058.75,636.88,224.96,-13.68
694939.2609,-963.922,-283.162,22.082,-1102.5,2546.25,-1015.0,629.28,252.32,-7.6
694939.3109,-966.179,-279.197,22.814,-507.5,2222.5,-1111.25,639.92,221.92,-16.72
694939.3609,-963.373,-278.038,23.546,-682.5,2248.75,-892.5,656.64,229.52,-27.36
694939.4109,-964.654,-274.195,23.668,-787.5,1811.25,-1382.5,636.88,229.52,-16.72
694939.4609,-964.837,-277.977,25.254,-1225.0,1741.25,-1890.0,650.56,223.44,-9.12
694939.5109,-971.486,-282.552,26.657,813.75,883.75,-1802.5,636.88,235.6,-15.2
694939.5609,-961.909,-274.744,31.842,-288.75,1828.75,-1487.5,636.88,217.36,-15.2
694939.6109,-968.375,-281.515,31.659,-1277.5,2222.5,-2353.75,635.36,237.12,-22.8
694939.6609,-967.826,-285.846,27.938,-1225.0,2362.5,-1592.5,630.8,220.4,-28.88
694939.7109,-960.262,-277.367,26.474,-752.5,3167.5,-1242.5,646.0,234.08,-25.84
694939.7609,-966.911,-278.282,21.228,-297.5,3395.0,-1680.0,635.36,243.2,-31.92
694939.8109,-961.36,-279.807,15.189,-315.0,3001.25,-1426.25,636.88,221.92,-13.68
694939.861,-965.203,-281.027,15.982,-148.75,2537.5,-1347.5,638.4,238.64,-21.28
694939.9109,-966.301,-278.16,17.934,-621.25,2047.5,-1583.75,642.96,215.84,-22.8
694939.9609,-965.447,-281.637,21.594,-236.25,1583.75,-1802.5,644.48,240.16,-13.68
694940.0109,-968.253,-280.112,24.583,-761.25,603.75,-1688.75,632.32,234.08,-27.36
694940.0609,-963.739,-277.184,25.254,-2327.5,568.75,-1785.0,647.52,224.96,-3.04
694940.1109,-962.824,-279.197,17.812,-2126.25,2065.0,-1662.5,633.84,234.08,-28.88
694940.1609,-960.628,-277.306,15.372,-1120.0,1986.25,-1400.0,630.8,229.52,9.12
694940.2109,-964.288,-279.075,15.128,52.5,1435.0,-1435.0,633.84,240.16,-15.2
694940.2609,-966.423,-274.012,22.997,603.75,61.25,-2091.25,626.24,234.08,-33.44
694940.3109,-965.386,-278.038,30.561,-630.0,831.25,-2432.5,638.4,235.6,-6.08
694940.3609,-964.654,-283.833,32.696,-673.75,1785.0,-2248.75,652.08,224.96,-28.88
694940.4109,-965.325,-285.236,29.158,-280.0,1706.25,-1198.75,624.72,247.76,-10.64
694940.4609,-963.922,-274.256,29.707,-542.5,1802.5,-1198.75,646.0,240.16,-18.24
694940.5109,-965.447,-279.441,27.511,-840.0,2205.0,-2038.75,617.12,229.52,-21.28
694940.5609,-966.118,-283.711,22.875,-848.75,2205.0,-1400.0,642.96,217.36,-15.2
694940.6109,-963.861,-279.502,20.13,-253.75,2441.25,-1347.5,642.96,241.68,-31.92
694940.6609,-964.471,-277.245,18.239,-910.0,1942.5,-1540.0,626.24,237.12,-9.12
694940.7109,-964.532,-279.075,20.191,-761.25,2012.5,-1811.25,636.88,234.08,-3.04
694940.7609,-966.057,-280.234,23.119,-848.75,1120.0,-1373.75,626.24,224.96,-22.8
694940.8112,-966.789,-278.221,23.973,-726.25,1321.25,-1583.75,639.92,231.04,-7.6
694940.8609,-965.63,-280.356,27.511,-472.5,1645.0,-1653.75,633.84,231.04,-30.4
694940.9109,-963.617,-280.661,26.413,-385.0,1583.75,-1400.0,638.4,243.2,-12.16
694940.9609,-963.129,-276.208,23.424,-717.5,2406.25,-1522.5,638.4,240.16,-16.72
694941.0109,-968.68,-278.587,19.825,-787.5,1907.5,-1776.25,633.84,228.0,-24.32
694941.0609,-969.9,-279.868,24.522,78.75,1496.25,-2100.0,641.44,224.96,-16.72
694941.1109,-963.739,-279.258,23.973,148.75,1662.5,-1645.0,639.92,246.24,-27.36
694941.1609,-963.983,-279.624,24.4,-332.5,2117.5,-1837.5,633.84,232.56,-12.16
694941.2109,-965.996,-282.003,23.058,-866.25,2108.75,-1470.0,642.96,229.52,-24.32
694941.2609,-965.569,-279.197,22.692,-971.25,1960.0,-1627.5,629.28,226.48,-12.16
694941.3109,-962.275,-283.406,22.692,-945.0,1741.25,-1758.75,618.64,231.04,7.6
694941.3609,-967.338,-282.918,21.96,-227.5,1968.75,-1373.75,626.24,224.96,-15.2
694941.4109,-963.983,-278.77,21.106,17.5,1785.0,-1662.5,629.28,223.44,-9.12
694941.4609,-963.8,-277.794,23.119,-656.25,2178.75,-1881.25,632.32,235.6,-19.76
694941.5109,-965.996,-282.003,20.984,-621.25,2091.25,-1872.5,621.68,220.4,-18.24
694941.5609,-965.142,-278.465,21.35,-603.75,1898.75,-1338.75,639.92,220.4,-6.08
694941.6109,-966.057,-277.611,22.387,-953.75,1863.75,-1898.75,621.68,235.6,-18.24
694941.6609,-965.813,-280.539,24.827,-778.75,1820.0,-1855.0,644.48,241.68,-13.68
694941.7109,-964.898,-280.234,24.888,-306.25,1732.5,-1522.5,636.88,240.16,-34.96
694941.7609,-964.105,-277.611,22.631,-332.5,2353.75,-1382.5,624.72,232.56,-19.76
694941.8109,-966.972,-275.964,21.838,-376.25,2248.75,-2056.25,633.84,232.56,-27.36
694941.8609,-968.924,-280.966,19.459,-726.25,1951.25,-2073.75,633.84,243.2,-9.12
694941.9109,-965.447,-279.99,21.167,17.5,2038.75,-1417.5,636.88,226.48,-7.6
694941.9609,-965.081,-280.905,24.766,113.75,2196.25,-1706.25,635.36,238.64,-13.68
694942.0109,-963.068,-279.807,19.886,-735.0,2380.0,-1408.75,639.92,228.0,-9.12
694942.0609,-965.691,-280.356,18.544,-840.0,2065.0,-1767.5,649.04,228.0,-21.28
694942.1109,-966.606,-276.757,22.021,-1277.5,1242.5,-1636.25,617.12,221.92,-22.8
694942.1609,-965.874,-280.783,17.751,-70.0,1706.25,-1688.75,630.8,229.52,-7.6
694942.2109,-965.874,-282.491,18.056,-35.0,1680.0,-1496.25,632.32,226.48,-28.88
694942.2609,-964.227,-278.526,19.032,-157.5,1863.75,-1758.75,638.4,224.96,-24.32
694942.3109,-963.739,-284.077,18.544,-385.0,2021.25,-1898.75,633.84,246.24,-19.76
694942.3609,-965.447,-279.746,18.239,-210.0,1417.5,-1242.5,632.32,217.36,-25.84
694942.4109,-966.423,-278.526,24.034,-411.25,1338.75,-1855.0,629.28,231.04,-21.28
694942.4609,-964.288,-280.661,23.485,-717.5,1268.75,-1846.25,630.8,228.0,-27.36
694942.5109,-966.545,-281.881,26.596,-96.25,1312.5,-1627.5,638.4,214.32,-12.16
694942.5609,-965.203,-279.319,25.559,26.25,1601.25,-1557.5,624.72,232.56,-19.76
694942.6109,-963.19,-278.16,25.376,-105.0,1986.25,-1898.75,632.32,218.88,-28.88
694942.6609,-963.617,-280.295,19.52,-323.75,2073.75,-1785.0,636.88,224.96,-4.56
694942.7109,-967.643,-282.247,19.764,35.0,1986.25,-1540.0,636.88,238.64,-9.12
694942.7609,-964.044,-281.393,21.96,-665.0,1531.25,-1671.25,642.96,231.04,-16.72
694942.8109,-964.654,-281.149,24.339,-857.5,1968.75,-1977.5,642.96,221.92,-7.6
694942.8609,-965.142,-283.772,21.045,-770.0,1618.75,-1662.5,626.24,237.12,-30.4
694942.9109,-966.484,-282.43,23.18,-157.5,1417.5,-1610.0,632.32,226.48,-15.2
694942.9609,-962.214,-282.369,21.838,-122.5,2038.75,-1942.5,638.4,244.72,-24.32
694943.0109,-963.556,-283.406,19.581,0.0,1977.5,-1741.25,621.68,226.48,-24.32
694943.0609,-965.203,-282.918,22.448,533.75,1610.0,-1697.5,650.56,238.64,-12.16
694943.1109,-960.933,-283.955,22.448,175.0,1522.5,-1557.5,633.84,237.12,-36.48
694943.1609,-965.813,-285.541,23.729,87.5,1172.5,-1837.5,646.0,232.56,-15.2
694943.2109,-964.471,-283.528,29.402,87.5,840.0,-1085.0,638.4,229.52,-16.72
694943.2609,-967.155,-281.942,27.694,-437.5,1233.75,-1058.75,638.4,223.44,-12.16
694943.3109,-964.959,-282.674,26.169,-656.25,1881.25,-1233.75,646.0,215.84,-10.64
694943.3609,-964.471,-279.807,21.716,-621.25,2170.0,-682.5,624.72,229.52,-22.8
694943.4109,-963.007,-279.258,22.57,70.0,1977.5,-1216.25,629.28,228.0,-10.64
694943.4609,-965.386,-281.21,26.84,805.0,1618.75,-1216.25,633.84,255.36,-25.84
694943.5109,-970.998,-282.186,28.304,1863.75,1653.75,-1356.25,647.52,214.32,1.52
694943.5609,-965.264,-277.489,30.256,490.0,2170.0,-1111.25,642.96,223.44,-21.28
694943.6109,-963.068,-276.696,28.792,-743.75,2957.5,-953.75,636.88,243.2,-22.8
694943.6609,-967.704,-272.548,20.862,-2178.75,3071.25,-735.0,635.36,220.4,-16.72
694943.7109,-965.142,-257.237,10.492,-3990.0,2450.0,-1776.25,630.8,241.68,-28.88
694943.761,-965.752,-265.35,3.721,-4086.25,2126.25,-2983.75,627.76,234.08,-4.56
694943.8109,-962.214,-270.108,3.172,-3088.75,717.5,-2808.75,646.0,231.04,-19.76
694943.8609,-972.523,-268.278,6.771,-2143.75,227.5,-2406.25,627.76,244.72,-3.04
694943.9109,-961.604,-288.896,15.311,542.5,-148.75,-3298.75,615.6,232.56,-7.6
694943.9609,-955.992,-281.21,23.546,297.5,463.75,-1793.75,639.92,238.64,-25.84
694944.0109,-963.068,-284.016,30.317,-805.0,-323.75,-3167.5,644.48,224.96,-15.2
694944.0609,-962.641,-301.584,42.822,813.75,-1295.0,-3675.0,641.44,237.12,-15.2
694944.1109,-962.336,-300.913,48.983,1732.5,-323.75,-2511.25,626.24,232.56,-13.68
694944.1609,-966.484,-293.166,52.399,813.75,1513.75,-2485.0,635.36,241.68,-6.08
694944.2109,-961.36,-296.826,46.787,-245.0,2817.5,-1977.5,621.68,240.16,-36.48
694944.2609,-965.264,-282.491,45.506,-673.75,3718.75,-770.0,636.88,235.6,-21.28
694944.3109,-969.961,-285.297,40.382,-1172.5,3386.25,-901.25,624.72,240.16,-21.28
694944.3609,-960.628,-279.258,25.803,1128.75,6781.25,-1872.5,642.96,237.12,-6.08
694944.4109,-960.994,-283.284,11.834,-542.5,5626.25,-2240.0,630.8,228.0,-10.64
694944.4609,-958.127,-294.264,1.464,-752.5,4690.0,-2021.25,624.72,234.08,-21.28
694944.5109,-962.397,-287.798,0.488,-507.5,1601.25,323.75,627.76,229.52,-7.6
694944.5609,-964.715,-274.683,5.795,-1391.25,-17.5,8.75,635.36,241.68,-31.92
694944.6109,-962.458,-276.696,13.359,-5040.0,-953.75,-2388.75,617.12,240.16,-10.64
694944.6609,-964.227,-289.018,20.435,-3806.25,-350.0,-2922.5,632.32,226.48,-16.72
694944.7111,-960.628,-293.593,26.413,105.0,857.5,-1137.5,636.88,244.72,-21.28
694944.7609,-962.214,-281.271,26.047,-358.75,1461.25,-1417.5,649.04,231.04,-15.2
694944.8109,-962.214,-283.589,26.413,-848.75,1260.0,-1505.0,626.24,235.6,-25.84
694944.8609,-964.105,-287.798,26.84,-560.0,-8.75,-507.5,635.36,231.04,-13.68
694944.9109,-965.508,-282.613,30.805,-481.25,105.0,-148.75,638.4,238.64,-33.44
694944.9609,-967.033,-276.33,31.72,-1120.0,796.25,-1198.75,624.72,221.92,-28.88
694945.0109,-963.983,-282.979,33.367,-1750.0,1435.0,-1181.25,618.64,234.08,-4.56
694945.0609,-963.617,-283.772,27.755,-1312.5,2205.0,-568.75,626.24,232.56,-27.36
694945.1109,-964.532,-276.574,24.827,-1076.25,2467.5,-1006.25,641.44,223.44,-19.76
694945.1609,-963.678,-279.807,23.058,-848.75,1977.5,-1426.25,641.44,246.24,-22.8
694945.2109,-968.253,-280.051,27.999,1312.5,918.75,-1312.5,633.84,241.68,-16.72
694945.2609,-963.068,-278.038,33.123,612.5,1286.25,-1268.75,633.84,220.4,-7.6
694945.3109,-963.922,-276.757,32.452,-656.25,2493.75,-2091.25,646.0,220.4,-19.76
694945.3609,-964.349,-282.003,25.376,-971.25,2345.0,-1575.0,633.84,223.44,-22.8
694945.4109,-964.898,-279.38,25.01,358.75,1032.5,-1723.75,627.76,237.12,-33.44
694945.4609,-962.458,-283.467,27.572,262.5,1522.5,-1968.75,629.28,231.04,-9.12
694945.5109,-969.839,-285.724,27.938,332.5,1487.5,-2143.75,638.4,232.56,-27.36
694945.5609,-963.129,-279.258,31.598,-253.75,1942.5,-1837.5,623.2,215.84,-30.4
694945.6109,-964.837,-278.465,29.158,-927.5,2135.0,-1776.25,638.4,224.96,-31.92
694945.6609,-966.789,-282.43,28.365,-988.75,1977.5,-1653.75,624.72,235.6,-22.8
694945.7109,-965.63,-283.528,29.219,-595.0,1435.0,-1391.25,632.32,223.44,-21.28
694945.7609,-963.19,-282.308,31.537,166.25,1592.5,-1610.0,650.56,231.04,-33.44
694945.8109,-965.447,-282.125,30.866,-595.0,2712.5,-1408.75,623.2,228.0,-19.76
694945.8609,-963.251,-278.77,27.206,-910.0,2975.0,-1531.25,647.52,232.56,-13.68
694945.9109,-962.702,-283.467,23.18,-262.5,2476.25,-1907.5,617.12,228.0,-38.0
694945.9609,-967.704,-286.578,20.008,-87.5,1706.25,-1408.75,646.0,229.52,-22.8
694946.0109,-962.336,-282.247,28.609,-140.0,1496.25,-1601.25,626.24,237.12,-33.44
694946.0609,-964.593,-278.892,28.67,-708.75,1575.0,-1662.5,638.4,217.36,-21.28
694946.1109,-964.288,-283.955,29.28,-778.75,1461.25,-1365.0,624.72,238.64,-15.2
694946.1609,-965.508,-275.781,30.744,-402.5,1802.5,-1251.25,629.28,238.64,-42.56
694946.2109,-961.726,-278.526,28.304,-1435.0,1802.5,-1793.75,639.92,224.96,-19.76
694946.2609,-965.63,-282.735,27.389,-210.0,1811.25,-1671.25,665.76,246.24,-24.32
694946.3109,-965.935,-281.759,28.426,227.5,2108.75,-1671.25,620.16,220.4,-13.68
694946.3609,-963.007,-278.648,25.742,-26.25,2091.25,-2117.5,639.92,238.64,-24.32
694946.4109,-964.288,-282.918,25.864,-61.25,2240.0,-2135.0,618.64,231.04,-18.24
694946.4609,-962.092,-282.369,29.524,175.0,1382.5,-1916.25,639.92,215.84,-9.12
694946.5109,-964.105,-281.149,28.914,-848.75,1601.25,-1732.5,647.52,243.2,-31.92
694946.5609,-964.776,-283.467,31.293,-708.75,1723.75,-1776.25,636.88,229.52,-13.68
694946.6109,-965.508,-282.552,28.243,-910.0,2415.0,-1732.5,653.6,232.56,-18.24
694946.6609,-962.519,-282.369,30.683,-743.75,2423.75,-1872.5,627.76,229.52,-18.24
