,trial_start,ground_truth,fatigue_score
0,2.00944185256958,8.571428571428571,0.7255746778125295
1,8.006925582885742,8.571428571428571,0.9385109737784555
2,13.989235877990723,7.5,0.7430597369458228
3,20.03911066055298,8.571428571428571,0.37536071921545383
4,26.071868181228638,8.571428571428571,0.4683799146801548
5,32.08729577064514,10.0,1.1445070818990122
6,38.103673219680786,12.0,0.6686014509340923
7,44.16901969909668,12.0,0.6967729005107635
8,50.16944408416748,10.0,0.9066136358640808
9,56.15193557739258,8.571428571428571,1.0169040374040323
10,62.16746520996094,8.571428571428571,0.8716784016702451
11,68.18394422531128,8.571428571428571,0.39538755075872606
12,74.24961042404175,10.0,0.6266994827700737
13,80.34937405586243,12.0,1.0803658148691002
14,86.38210344314575,7.5,0.5698522812807113
15,92.3816466331482,10.0,0.7302233274723532
16,98.38144612312317,7.5,0.8316825177204474
17,104.3982195854187,8.571428571428571,0.26000857858261966
18,110.39646553993225,12.0,0.9040797960206205
19,116.39618492126465,12.0,0.3995647883018797
20,122.46161842346191,10.0,0.7847263287957179
21,128.4782361984253,8.571428571428571,0.6774587162558904
22,134.45996356010437,10.0,0.5998331791320317
23,140.47714972496033,10.0,1.5138635456876424
24,146.47628092765808,7.5,0.4916291936749376
25,152.52578449249268,10.0,0.42277693387546805
26,158.55829882621765,7.5,0.4902750260765983
27,164.57530736923218,10.0,0.4993367806293788
28,170.62338089942932,7.5,0.9698365756109485
29,176.63912391662598,7.5,0.348164542489278
30,182.63954210281372,8.571428571428571,0.6089351983855389
31,188.6550018787384,8.571428571428571,0.782234992957911
32,194.72313904762268,8.571428571428571,0.57054734509065
33,200.72078394889832,12.0,0.5592656273686042
34,206.72044610977173,10.0,0.6916373825904091
35,212.7357280254364,12.0,0.6229756553067041
36,218.73496675491333,8.571428571428571,1.0854190293028685
37,224.73482489585876,8.571428571428571,0.6371004211631632
38,230.73486423492432,10.0,0.8898192531787384
39,236.7500102519989,7.5,0.6965312465098052
40,242.7660095691681,8.571428571428571,0.2696026207132637
41,248.8157250881195,10.0,0.3819135598814999
42,254.83416557312012,10.0,0.5525216988318276
43,260.8978018760681,10.0,0.46375763876459103
44,266.8969762325287,8.571428571428571,0.5957143482131497
45,272.8974063396454,8.571428571428571,0.3980647005479096
46,278.913024187088,12.0,1.0116141572304682
47,284.91240644454956,8.571428571428571,0.392543443327903
48,290.92895340919495,10.0,0.9521386173670062
49,296.97903394699097,10.0,0.26890072545265037
50,302.99564242362976,10.0,1.019968744862443
51,309.0766022205353,8.571428571428571,0.518444287197113
52,315.1444537639618,8.571428571428571,0.9666994555321723
53,321.1916217803955,12.0,1.8624717319895205
54,327.2083809375763,12.0,0.4505455625071235
55,333.30822134017944,10.0,0.6922221331422665
56,339.35661220550537,8.571428571428571,0.5995464993003468
57,345.4063205718994,12.0,0.725126097907648
58,351.44238018989563,10.0,0.9813103301253283
59,357.4218235015869,10.0,0.5701834541602614
60,363.4712550640106,10.0,1.4270230850743464
61,369.5037181377411,8.571428571428571,0.5616576261308848
62,375.5699553489685,7.5,0.6375258441104855
63,381.63681149482727,12.0,1.296955868130018
64,387.68539929389954,7.5,0.3484367913096733
65,393.70151686668396,8.571428571428571,0.4096342414780321
66,399.78443574905396,7.5,0.4661905384803848
67,405.78378462791443,8.571428571428571,0.5865538826535392
68,411.7661998271942,12.0,0.6641999968113811
69,417.78277587890625,7.5,0.5651905918488095
70,423.78192830085754,10.0,0.5202479777210072
71,429.7816710472107,12.0,0.9991109604641231
72,435.79725217819214,7.5,0.1638293071541617
73,441.8635139465332,7.5,0.3925893658181549
74,447.8656098842621,12.0,0.9765994932294912
75,453.8641529083252,8.571428571428571,0.4255460756269167
76,459.87832736968994,12.0,0.5136866056854333
77,465.87750005722046,7.5,0.23081639630848272
78,471.8935070037842,12.0,0.6358094099055602
79,477.9439573287964,7.5,0.518067606708421
80,483.95877027511597,7.5,0.7611821355612629
81,489.9756729602814,12.0,0.8349655877051817
82,496.0416121482849,10.0,0.40818411168374574
83,502.0408148765564,12.0,0.6285033305466775
84,508.04026079177856,7.5,0.28179827036936983
85,514.0394637584686,12.0,0.40932031277212777
86,520.0585060119629,7.5,1.457522386153349
87,526.1063656806946,10.0,0.8876373564575002
88,532.1223759651184,7.5,0.2660188416356168
89,538.1214895248413,10.0,0.5967986349970831
90,544.1200323104858,12.0,0.31180369680083114
91,550.1357228755951,7.5,0.6339638247084175
92,556.1354129314423,12.0,0.740071709571495
93,562.1347227096558,12.0,1.4737010306527247
94,568.1529672145844,7.5,0.5847688149958752
95,574.2356476783752,12.0,0.9088794286272373
96,580.2829945087433,7.5,0.9017947370781739
97,586.2993204593658,12.0,0.8156188735149603
98,592.3656032085419,7.5,0.8011795541971498
99,598.3819892406464,7.5,0.37273832323663897
