,trial_start,ground_truth,fatigue_score
0,2.0054328441619873,8.571428571428571,1.38489179075825
1,8.055360317230225,7.5,0.5474862284583393
2,14.055159091949463,10.0,0.7062818908019972
3,20.08755922317505,7.5,1.0502967024597414
4,26.12078022956848,7.5,1.0849377871908605
5,32.136192321777344,10.0,1.078085099571016
6,38.15327501296997,8.571428571428571,0.978872032728602
7,44.18545627593994,12.0,1.5599746098992135
8,50.20253014564514,7.5,1.436796440037838
9,56.19969820976257,8.571428571428571,2.2667030083029407
10,62.19948148727417,10.0,1.1806464612794065
11,68.1995632648468,7.5,0.7315569001937346
12,74.21580362319946,8.571428571428571,0.8733884611036599
13,80.23091411590576,12.0,0.8613566128400612
14,86.28140497207642,12.0,1.105965689497992
15,92.28004121780396,7.5,0.4914271752570238
16,98.28199481964111,8.571428571428571,1.3472535378908705
17,104.27917838096619,12.0,0.8518773043994593
18,110.27819204330444,7.5,0.7804322278690705
19,116.29430270195007,7.5,0.6866944144811722
20,122.29353356361389,8.571428571428571,0.9754450313287659
21,128.29346871376038,12.0,0.8179217271470165
22,134.3094756603241,8.571428571428571,0.47209731563347607
23,140.35920667648315,8.571428571428571,0.4375525516891181
24,146.3747854232788,12.0,0.7521873144732643
25,152.3744044303894,10.0,1.0818795014627391
26,158.37379693984985,10.0,1.3270188570807746
27,164.38976192474365,12.0,0.9917578232363222
28,170.39143991470337,10.0,1.3983405199992907
29,176.45549321174622,8.571428571428571,0.7205532764453001
30,182.52081847190857,7.5,0.5382389168770051
31,188.5209240913391,10.0,1.0554189882892677
32,194.5196511745453,12.0,0.9885021908364724
33,200.51924467086792,8.571428571428571,1.2487559797847532
34,206.536687374115,10.0,0.5198135640713916
35,212.6017165184021,7.5,0.5099210547754105
36,218.5842216014862,7.5,0.7027584113236424
37,224.58474731445312,7.5,0.7999904488917432
38,230.59971165657043,10.0,0.8099730158600645
39,236.61651229858398,10.0,1.3153384210730052
40,242.61500883102417,8.571428571428571,0.9545046242008451
41,248.63139176368713,7.5,0.4883715365219596
42,254.68077850341797,12.0,1.771350031573945
43,260.67954874038696,12.0,1.2126862791855513
44,266.67907333374023,10.0,0.8941820087569102
45,272.69570660591125,10.0,0.7575544948514545
46,278.67826747894287,7.5,0.4888982530402625
47,284.7107856273651,10.0,0.9409867908002625
48,290.77760672569275,7.5,0.24874024168127062
49,296.77754640579224,8.571428571428571,0.38461380786549076
50,302.7757976055145,7.5,0.2882668850408321
51,308.79167103767395,7.5,0.6263548936855761
52,314.8411247730255,8.571428571428571,0.2806685643410628
53,320.859338760376,10.0,0.5733507206318417
54,326.90650939941406,10.0,1.0516458900258385
55,332.92244839668274,12.0,0.9242298799349203
56,338.9217450618744,10.0,0.4484675027780948
57,344.92176055908203,7.5,0.5173519324886418
58,350.93811535835266,8.571428571428571,0.5239418941140802
59,357.00367617607117,12.0,0.7608987433664841
60,362.9868850708008,12.0,1.0061048058738893
61,369.0022614002228,12.0,0.6930646904949738
62,375.00192308425903,10.0,0.6985185778741388
63,381.00149393081665,12.0,0.6455468453633633
64,387.03476428985596,7.5,0.42645051939548984
65,393.0835430622101,7.5,0.8231749149379552
66,399.0829510688782,8.571428571428571,0.5210693080943057
67,405.0828537940979,8.571428571428571,1.3884253302279455
68,411.0817153453827,8.571428571428571,0.8428299603077494
69,417.097806930542,8.571428571428571,0.9757393412593222
70,423.0967228412628,12.0,0.5611274367787328
71,429.11492896080017,8.571428571428571,0.3963725251907014
72,435.19613575935364,12.0,0.6502749291744471
73,441.24573516845703,8.571428571428571,0.2726144290431796
74,447.24452781677246,12.0,0.9618698626250575
75,453.24458599090576,8.571428571428571,0.6990558451916542
76,459.24416279792786,10.0,0.5660937531720467
77,465.2595303058624,7.5,0.6177498855857598
78,471.3263728618622,10.0,0.48538554857032756
79,477.32487177848816,8.571428571428571,0.42401430053381883
80,483.32682490348816,10.0,0.7044487270231069
81,489.32368445396423,7.5,0.44713020140329773
82,495.3398060798645,10.0,0.7337655207307557
83,501.3233528137207,8.571428571428571,0.5536849409396826
84,507.33961486816406,7.5,0.4745024873544108
85,513.3392565250397,7.5,1.1183498545965673
86,519.3544416427612,12.0,0.4748452831476848
87,525.3708822727203,7.5,1.092458831892423
88,531.4368481636047,12.0,0.5133652954916539
89,537.418877363205,10.0,0.6582776601945771
90,543.4359486103058,10.0,0.42784588724027384
91,549.4350640773773,12.0,0.3088368730611141
92,555.4342443943024,12.0,0.5413815024019041
93,561.4678778648376,8.571428571428571,0.2713182254597633
94,567.449951171875,12.0,0.5669661568900188
95,573.4356021881104,10.0,0.5935696749334441
96,579.4499590396881,12.0,0.4547121021675887
97,585.4975497722626,12.0,0.8256833972771698
98,591.5465495586395,8.571428571428571,0.47236487007061456
99,597.5962872505188,10.0,1.2249697765692673
